,ground_J=0,-J_term,M^2,N,J,Delta,ground,index
102144,-2.0,-8.0,1.0,8.0,1.0,0.2857142857142857,-10.0,11111111
102400,-2.6530612244897958,0.0,0.0,8.0,0.0,0.32653061224489793,-2.6530612244897958,01010101
102656,-2.6530612244897966,0.16326530612244894,0.0,8.0,0.020408163265306117,0.32653061224489793,-2.4897959183673475,01010101
102912,-2.4420237106952776,-0.0,0.25,8.0,0.040816326530612235,0.32653061224489793,-2.4420237106952776,00000101
103168,-2.265358269057126,-0.24489795918367346,0.5625,8.0,0.061224489795918366,0.32653061224489793,-2.5102562282407987,00001000
103424,-2.0000000000000018,-0.6530612244897959,1.0,8.0,0.08163265306122447,0.32653061224489793,-2.653061224489797,00000000
103680,-2.0,-0.8163265306122448,1.0,8.0,0.1020408163265306,0.32653061224489793,-2.8163265306122454,00000000
103936,-2.0000000000000018,-0.979591836734694,1.0,8.0,0.12244897959183673,0.32653061224489793,-2.979591836734696,00000000
104192,-2.0,-1.1428571428571428,1.0,8.0,0.14285714285714285,0.32653061224489793,-3.1428571428571432,11111111
104448,-2.0000000000000004,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.32653061224489793,-3.3061224489795924,11111111
104704,-2.000000000000002,-1.469387755102041,1.0,8.0,0.18367346938775508,0.32653061224489793,-3.4693877551020433,11111111
104960,-2.0000000000000004,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.32653061224489793,-3.6326530612244903,00000000
105216,-2.000000000000001,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.32653061224489793,-3.795918367346939,11111111
105472,-2.0,-1.959183673469388,1.0,8.0,0.24489795918367346,0.32653061224489793,-3.959183673469388,00000000
105728,-2.0,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.32653061224489793,-4.122448979591836,11111111
105984,-2.0000000000000004,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.32653061224489793,-4.285714285714287,11111111
106240,-2.000000000000001,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.32653061224489793,-4.4489795918367365,11111111
106496,-2.0000000000000004,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.32653061224489793,-4.612244897959183,00000000
106752,-2.000000000000001,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.32653061224489793,-4.775510204081634,00000000
107008,-2.000000000000001,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.32653061224489793,-4.938775510204082,11111111
107264,-2.000000000000001,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.32653061224489793,-5.102040816326531,00000000
107520,-2.000000000000001,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.32653061224489793,-5.2653061224489806,11111111
107776,-2.0000000000000013,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.32653061224489793,-5.428571428571429,11111111
108032,-2.000000000000001,-3.591836734693877,1.0,8.0,0.4489795918367345,0.32653061224489793,-5.591836734693878,11111111
108288,-2.000000000000002,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.32653061224489793,-5.755102040816329,00000000
108544,-2.0000000000000013,-3.918367346938776,1.0,8.0,0.4897959183673469,0.32653061224489793,-5.918367346938775,11111111
108800,-2.000000000000001,-4.081632653061225,1.0,8.0,0.5102040816326531,0.32653061224489793,-6.0816326530612255,00000000
109056,-2.000000000000001,-4.244897959183673,1.0,8.0,0.5306122448979591,0.32653061224489793,-6.244897959183674,11111111
109312,-2.0,-4.408163265306122,1.0,8.0,0.5510204081632653,0.32653061224489793,-6.408163265306122,11111111
109568,-2.000000000000001,-4.571428571428571,1.0,8.0,0.5714285714285714,0.32653061224489793,-6.571428571428572,11111111
109824,-2.0,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.32653061224489793,-6.7346938775510194,11111111
110080,-2.0,-4.897959183673469,1.0,8.0,0.6122448979591836,0.32653061224489793,-6.897959183673469,00000000
110336,-2.0000000000000013,-5.061224489795918,1.0,8.0,0.6326530612244897,0.32653061224489793,-7.061224489795919,11111111
110592,-2.000000000000001,-5.224489795918367,1.0,8.0,0.6530612244897959,0.32653061224489793,-7.224489795918367,11111111
110848,-2.0000000000000004,-5.387755102040817,1.0,8.0,0.6734693877551021,0.32653061224489793,-7.387755102040818,00000000
111104,-2.0000000000000004,-5.551020408163265,1.0,8.0,0.6938775510204082,0.32653061224489793,-7.551020408163266,11111111
111360,-2.0,-5.7142857142857135,1.0,8.0,0.7142857142857142,0.32653061224489793,-7.7142857142857135,11111111
111616,-2.0000000000000004,-5.877551020408162,1.0,8.0,0.7346938775510203,0.32653061224489793,-7.877551020408162,11111111
111872,-2.0,-6.040816326530613,1.0,8.0,0.7551020408163265,0.32653061224489793,-8.040816326530612,11111111
112128,-2.0000000000000018,-6.204081632653061,1.0,8.0,0.7755102040816326,0.32653061224489793,-8.204081632653063,11111111
112384,-2.000000000000001,-6.367346938775508,1.0,8.0,0.7959183673469387,0.32653061224489793,-8.36734693877551,11111111
112640,-2.0000000000000004,-6.530612244897957,1.0,8.0,0.8163265306122448,0.32653061224489793,-8.530612244897961,00000000
112896,-2.0000000000000004,-6.693877551020408,1.0,8.0,0.836734693877551,0.32653061224489793,-8.693877551020408,00000000
113152,-2.0000000000000004,-6.857142857142858,1.0,8.0,0.8571428571428571,0.32653061224489793,-8.857142857142858,11111111
113408,-2.0,-7.020408163265307,1.0,8.0,0.8775510204081632,0.32653061224489793,-9.020408163265305,11111111
113664,-2.000000000000001,-7.183673469387754,1.0,8.0,0.8979591836734693,0.32653061224489793,-9.183673469387756,00000000
113920,-2.0000000000000004,-7.3469387755102025,1.0,8.0,0.9183673469387754,0.32653061224489793,-9.346938775510203,11111111
114176,-2.0000000000000013,-7.5102040816326525,1.0,8.0,0.9387755102040816,0.32653061224489793,-9.510204081632654,00000000
114432,-2.000000000000001,-7.6734693877551035,1.0,8.0,0.9591836734693876,0.32653061224489793,-9.673469387755102,11111111
114688,-2.0,-7.83673469387755,1.0,8.0,0.979591836734694,0.32653061224489793,-9.83673469387755,11111111
114944,-2.0000000000000018,-8.0,1.0,8.0,1.0,0.32653061224489793,-10.000000000000002,00000000
115200,-2.734693877551021,0.0,0.0,8.0,0.0,0.36734693877551017,-2.734693877551021,10101010
115456,-2.7346938775510203,0.16326530612244894,0.0,8.0,0.020408163265306117,0.36734693877551017,-2.5714285714285707,10101010
115712,-2.5072674045422243,-0.0,0.25,8.0,0.040816326530612235,0.36734693877551017,-2.5072674045422243,10101111
115968,-2.312305246079938,-0.24489795918367346,0.5625,8.0,0.061224489795918366,0.36734693877551017,-2.557203205263612,00000001
116224,-2.0000000000000013,-0.6530612244897959,1.0,8.0,0.08163265306122447,0.36734693877551017,-2.6530612244897966,11111111
116480,-2.0000000000000013,-0.8163265306122448,1.0,8.0,0.1020408163265306,0.36734693877551017,-2.8163265306122462,11111111
116736,-2.000000000000001,-0.979591836734694,1.0,8.0,0.12244897959183673,0.36734693877551017,-2.979591836734695,11111111
116992,-2.000000000000001,-1.1428571428571428,1.0,8.0,0.14285714285714285,0.36734693877551017,-3.142857142857144,00000000
117248,-2.0000000000000004,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.36734693877551017,-3.3061224489795924,11111111
117504,-2.0000000000000013,-1.469387755102041,1.0,8.0,0.18367346938775508,0.36734693877551017,-3.469387755102042,00000000
117760,-2.0,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.36734693877551017,-3.6326530612244903,00000000
118016,-2.000000000000001,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.36734693877551017,-3.795918367346939,11111111
118273,-2.0,-1.959183673469388,1.0,8.0,0.24489795918367346,0.36734693877551017,-3.959183673469388,11111111
118528,-2.0000000000000013,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.36734693877551017,-4.122448979591837,11111111
118784,-2.000000000000001,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.36734693877551017,-4.285714285714287,11111111
119040,-2.000000000000001,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.36734693877551017,-4.4489795918367365,11111111
119296,-2.0000000000000004,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.36734693877551017,-4.612244897959183,11111111
119552,-2.0000000000000004,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.36734693877551017,-4.775510204081633,00000000
119808,-2.0000000000000004,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.36734693877551017,-4.938775510204081,11111111
120064,-2.0000000000000018,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.36734693877551017,-5.102040816326532,00000000
120320,-2.000000000000001,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.36734693877551017,-5.2653061224489806,00000000
120576,-2.000000000000002,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.36734693877551017,-5.4285714285714315,11111111
120832,-2.0,-3.591836734693877,1.0,8.0,0.4489795918367345,0.36734693877551017,-5.591836734693876,11111111
121088,-2.0000000000000018,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.36734693877551017,-5.755102040816327,00000000
121344,-2.0,-3.918367346938776,1.0,8.0,0.4897959183673469,0.36734693877551017,-5.918367346938775,11111111
121600,-2.000000000000002,-4.081632653061225,1.0,8.0,0.5102040816326531,0.36734693877551017,-6.081632653061228,11111111
121856,-2.0,-4.244897959183673,1.0,8.0,0.5306122448979591,0.36734693877551017,-6.244897959183673,11111111
122112,-2.0,-4.408163265306122,1.0,8.0,0.5510204081632653,0.36734693877551017,-6.408163265306122,00000000
122368,-2.000000000000001,-4.571428571428571,1.0,8.0,0.5714285714285714,0.36734693877551017,-6.571428571428572,11111111
122624,-2.000000000000001,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.36734693877551017,-6.734693877551021,11111111
122880,-2.0000000000000004,-4.897959183673469,1.0,8.0,0.6122448979591836,0.36734693877551017,-6.8979591836734695,11111111
123136,-2.0000000000000004,-5.061224489795918,1.0,8.0,0.6326530612244897,0.36734693877551017,-7.061224489795919,00000000
123392,-2.000000000000002,-5.224489795918367,1.0,8.0,0.6530612244897959,0.36734693877551017,-7.2244897959183705,11111111
123648,-2.0000000000000004,-5.387755102040817,1.0,8.0,0.6734693877551021,0.36734693877551017,-7.387755102040818,11111111
123904,-2.000000000000001,-5.551020408163265,1.0,8.0,0.6938775510204082,0.36734693877551017,-7.551020408163266,11111111
124160,-2.0000000000000004,-5.7142857142857135,1.0,8.0,0.7142857142857142,0.36734693877551017,-7.7142857142857135,11111111
124416,-2.0,-5.877551020408162,1.0,8.0,0.7346938775510203,0.36734693877551017,-7.877551020408162,11111111
124672,-2.000000000000001,-6.040816326530613,1.0,8.0,0.7551020408163265,0.36734693877551017,-8.040816326530612,11111111
124928,-2.0,-6.204081632653061,1.0,8.0,0.7755102040816326,0.36734693877551017,-8.204081632653061,11111111
125184,-2.0000000000000027,-6.367346938775508,1.0,8.0,0.7959183673469387,0.36734693877551017,-8.367346938775514,11111111
125440,-2.000000000000001,-6.530612244897957,1.0,8.0,0.8163265306122448,0.36734693877551017,-8.530612244897961,11111111
125696,-2.000000000000001,-6.693877551020408,1.0,8.0,0.836734693877551,0.36734693877551017,-8.693877551020408,00000000
125952,-2.0,-6.857142857142858,1.0,8.0,0.8571428571428571,0.36734693877551017,-8.857142857142858,11111111
126208,-2.000000000000001,-7.020408163265307,1.0,8.0,0.8775510204081632,0.36734693877551017,-9.020408163265307,00000000
126464,-2.0000000000000004,-7.183673469387754,1.0,8.0,0.8979591836734693,0.36734693877551017,-9.183673469387754,11111111
126720,-2.0000000000000027,-7.3469387755102025,1.0,8.0,0.9183673469387754,0.36734693877551017,-9.346938775510207,11111111
126976,-2.000000000000001,-7.5102040816326525,1.0,8.0,0.9387755102040816,0.36734693877551017,-9.510204081632654,11111111
127232,-2.0000000000000018,-7.6734693877551035,1.0,8.0,0.9591836734693876,0.36734693877551017,-9.673469387755103,00000000
127488,-2.0,-7.83673469387755,1.0,8.0,0.979591836734694,0.36734693877551017,-9.83673469387755,11111111
127744,-2.0000000000000004,-8.0,1.0,8.0,1.0,0.36734693877551017,-10.0,11111111
128000,-2.8163265306122454,0.0,0.0,8.0,0.0,0.4081632653061224,-2.8163265306122454,10101010
128256,-2.8163265306122445,0.16326530612244894,0.0,8.0,0.020408163265306117,0.4081632653061224,-2.6530612244897958,01010101
128512,-2.573669608321465,-0.0,0.25,8.0,0.040816326530612235,0.4081632653061224,-2.573669608321465,01111101
128768,-2.361706436121815,-0.24489795918367346,0.5625,8.0,0.061224489795918366,0.4081632653061224,-2.6066043953054883,11111101
129024,-2.361706436121815,-0.32653061224489793,0.5625,8.0,0.08163265306122447,0.4081632653061224,-2.688237048366713,00000010
129280,-2.000000000000001,-0.8163265306122448,1.0,8.0,0.1020408163265306,0.4081632653061224,-2.816326530612246,11111111
129536,-2.0,-0.979591836734694,1.0,8.0,0.12244897959183673,0.4081632653061224,-2.9795918367346936,11111111
129792,-2.000000000000002,-1.1428571428571428,1.0,8.0,0.14285714285714285,0.4081632653061224,-3.142857142857145,00000000
130048,-2.0000000000000004,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.4081632653061224,-3.3061224489795924,11111111
130304,-2.0000000000000004,-1.469387755102041,1.0,8.0,0.18367346938775508,0.4081632653061224,-3.4693877551020407,11111111
130560,-2.0000000000000013,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.4081632653061224,-3.6326530612244903,11111111
130816,-2.000000000000001,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.4081632653061224,-3.795918367346939,11111111
131072,-2.0,-1.959183673469388,1.0,8.0,0.24489795918367346,0.4081632653061224,-3.959183673469388,00000000
131328,-2.0,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.4081632653061224,-4.122448979591836,11111111
131584,-2.0000000000000004,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.4081632653061224,-4.285714285714287,00000000
131840,-2.0,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.4081632653061224,-4.448979591836733,11111111
132096,-2.000000000000001,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.4081632653061224,-4.612244897959185,00000000
132352,-1.9999999999999991,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.4081632653061224,-4.775510204081632,11111111
132608,-2.0000000000000004,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.4081632653061224,-4.938775510204081,11111111
132864,-2.0000000000000004,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.4081632653061224,-5.1020408163265305,11111111
133120,-2.000000000000001,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.4081632653061224,-5.2653061224489806,11111111
133376,-2.0,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.4081632653061224,-5.428571428571429,11111111
133632,-2.0000000000000018,-3.591836734693877,1.0,8.0,0.4489795918367345,0.4081632653061224,-5.591836734693879,11111111
133888,-2.0000000000000004,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.4081632653061224,-5.755102040816327,00000000
134144,-2.0000000000000018,-3.918367346938776,1.0,8.0,0.4897959183673469,0.4081632653061224,-5.918367346938777,00000000
134400,-2.0000000000000004,-4.081632653061225,1.0,8.0,0.5102040816326531,0.4081632653061224,-6.0816326530612255,11111111
134656,-2.000000000000001,-4.244897959183673,1.0,8.0,0.5306122448979591,0.4081632653061224,-6.244897959183674,00000000
134912,-2.0,-4.408163265306122,1.0,8.0,0.5510204081632653,0.4081632653061224,-6.408163265306122,11111111
135168,-2.0000000000000018,-4.571428571428571,1.0,8.0,0.5714285714285714,0.4081632653061224,-6.571428571428572,00000000
135424,-2.000000000000001,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.4081632653061224,-6.734693877551021,11111111
135680,-2.0,-4.897959183673469,1.0,8.0,0.6122448979591836,0.4081632653061224,-6.897959183673469,11111111
135936,-2.0000000000000013,-5.061224489795918,1.0,8.0,0.6326530612244897,0.4081632653061224,-7.061224489795919,11111111
136192,-2.0000000000000013,-5.224489795918367,1.0,8.0,0.6530612244897959,0.4081632653061224,-7.224489795918367,00000000
136448,-2.000000000000001,-5.387755102040817,1.0,8.0,0.6734693877551021,0.4081632653061224,-7.387755102040818,11111111
136704,-2.0,-5.551020408163265,1.0,8.0,0.6938775510204082,0.4081632653061224,-7.551020408163265,11111111
136960,-2.000000000000002,-5.7142857142857135,1.0,8.0,0.7142857142857142,0.4081632653061224,-7.714285714285714,11111111
137216,-2.0000000000000013,-5.877551020408162,1.0,8.0,0.7346938775510203,0.4081632653061224,-7.877551020408164,00000000
137472,-2.000000000000001,-6.040816326530613,1.0,8.0,0.7551020408163265,0.4081632653061224,-8.040816326530612,11111111
137728,-2.0000000000000013,-6.204081632653061,1.0,8.0,0.7755102040816326,0.4081632653061224,-8.204081632653063,00000000
137984,-2.000000000000001,-6.367346938775508,1.0,8.0,0.7959183673469387,0.4081632653061224,-8.36734693877551,11111111
138240,-2.0000000000000004,-6.530612244897957,1.0,8.0,0.8163265306122448,0.4081632653061224,-8.530612244897961,11111111
138496,-2.0000000000000004,-6.693877551020408,1.0,8.0,0.836734693877551,0.4081632653061224,-8.693877551020408,00000000
138752,-2.0,-6.857142857142858,1.0,8.0,0.8571428571428571,0.4081632653061224,-8.857142857142858,11111111
139008,-2.000000000000001,-7.020408163265307,1.0,8.0,0.8775510204081632,0.4081632653061224,-9.020408163265307,11111111
139264,-2.0,-7.183673469387754,1.0,8.0,0.8979591836734693,0.4081632653061224,-9.183673469387754,11111111
139520,-2.0000000000000018,-7.3469387755102025,1.0,8.0,0.9183673469387754,0.4081632653061224,-9.346938775510203,11111111
139776,-2.0000000000000004,-7.5102040816326525,1.0,8.0,0.9387755102040816,0.4081632653061224,-9.510204081632653,11111111
140032,-2.0,-7.6734693877551035,1.0,8.0,0.9591836734693876,0.4081632653061224,-9.673469387755102,11111111
140288,-2.0000000000000013,-7.83673469387755,1.0,8.0,0.979591836734694,0.4081632653061224,-9.836734693877553,11111111
140544,-2.0000000000000013,-8.0,1.0,8.0,1.0,0.4081632653061224,-10.000000000000002,11111111
140800,-2.897959183673468,0.0,0.0,8.0,0.0,0.4489795918367345,-2.897959183673468,01010101
141056,-2.89795918367347,0.16326530612244894,0.0,8.0,0.020408163265306117,0.4489795918367345,-2.734693877551021,10101010
141312,-2.641057045185716,-0.0,0.25,8.0,0.040816326530612235,0.4489795918367345,-2.641057045185716,10100000
141568,-2.4133119926655646,-0.24489795918367346,0.5625,8.0,0.061224489795918366,0.4489795918367345,-2.6582099518492384,01000000
141824,-2.413311992665565,-0.32653061224489793,0.5625,8.0,0.08163265306122447,0.4489795918367345,-2.739842604910463,00100000
142080,-2.4133119926655646,-0.4081632653061224,0.5625,8.0,0.1020408163265306,0.4489795918367345,-2.8214752579716866,11111011
142336,-2.0000000000000013,-0.979591836734694,1.0,8.0,0.12244897959183673,0.4489795918367345,-2.979591836734695,00000000
142592,-2.000000000000001,-1.1428571428571428,1.0,8.0,0.14285714285714285,0.4489795918367345,-3.142857142857144,00000000
142848,-2.0000000000000004,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.4489795918367345,-3.3061224489795924,00000000
143104,-2.000000000000001,-1.469387755102041,1.0,8.0,0.18367346938775508,0.4489795918367345,-3.4693877551020416,11111111
143360,-2.000000000000001,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.4489795918367345,-3.6326530612244903,00000000
143616,-2.000000000000002,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.4489795918367345,-3.7959183673469408,00000000
143872,-2.0000000000000013,-1.959183673469388,1.0,8.0,0.24489795918367346,0.4489795918367345,-3.9591836734693886,00000000
144128,-2.000000000000001,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.4489795918367345,-4.122448979591837,00000000
144384,-2.0000000000000018,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.4489795918367345,-4.285714285714287,00000000
144640,-2.000000000000001,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.4489795918367345,-4.4489795918367365,11111111
144896,-2.0000000000000004,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.4489795918367345,-4.612244897959183,11111111
145152,-2.0000000000000004,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.4489795918367345,-4.775510204081633,11111111
145408,-2.0,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.4489795918367345,-4.938775510204081,11111111
145664,-2.0000000000000013,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.4489795918367345,-5.102040816326532,11111111
145920,-2.0,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.4489795918367345,-5.265306122448979,11111111
146176,-2.0,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.4489795918367345,-5.428571428571429,11111111
146432,-2.0000000000000018,-3.591836734693877,1.0,8.0,0.4489795918367345,0.4489795918367345,-5.591836734693879,00000000
146688,-2.0000000000000004,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.4489795918367345,-5.755102040816327,00000000
146944,-2.000000000000001,-3.918367346938776,1.0,8.0,0.4897959183673469,0.4489795918367345,-5.918367346938775,11111111
147200,-2.0,-4.081632653061225,1.0,8.0,0.5102040816326531,0.4489795918367345,-6.081632653061225,11111111
147456,-2.0,-4.244897959183673,1.0,8.0,0.5306122448979591,0.4489795918367345,-6.244897959183673,11111111
147712,-2.0,-4.408163265306122,1.0,8.0,0.5510204081632653,0.4489795918367345,-6.408163265306122,11111111
147968,-2.0000000000000027,-4.571428571428571,1.0,8.0,0.5714285714285714,0.4489795918367345,-6.571428571428575,00000000
148224,-2.000000000000001,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.4489795918367345,-6.734693877551021,11111111
148480,-2.0000000000000013,-4.897959183673469,1.0,8.0,0.6122448979591836,0.4489795918367345,-6.8979591836734695,11111111
148736,-2.0,-5.061224489795918,1.0,8.0,0.6326530612244897,0.4489795918367345,-7.061224489795919,00000000
148992,-2.000000000000001,-5.224489795918367,1.0,8.0,0.6530612244897959,0.4489795918367345,-7.224489795918367,11111111
149248,-2.0000000000000004,-5.387755102040817,1.0,8.0,0.6734693877551021,0.4489795918367345,-7.387755102040818,00000000
149504,-2.000000000000001,-5.551020408163265,1.0,8.0,0.6938775510204082,0.4489795918367345,-7.551020408163266,11111111
149760,-2.000000000000001,-5.7142857142857135,1.0,8.0,0.7142857142857142,0.4489795918367345,-7.7142857142857135,11111111
150016,-2.0000000000000013,-5.877551020408162,1.0,8.0,0.7346938775510203,0.4489795918367345,-7.877551020408164,11111111
150272,-2.0000000000000013,-6.040816326530613,1.0,8.0,0.7551020408163265,0.4489795918367345,-8.040816326530612,11111111
150528,-2.0000000000000004,-6.204081632653061,1.0,8.0,0.7755102040816326,0.4489795918367345,-8.204081632653061,11111111
150784,-2.0000000000000013,-6.367346938775508,1.0,8.0,0.7959183673469387,0.4489795918367345,-8.36734693877551,11111111
151040,-2.0000000000000013,-6.530612244897957,1.0,8.0,0.8163265306122448,0.4489795918367345,-8.530612244897961,11111111
151296,-2.000000000000001,-6.693877551020408,1.0,8.0,0.836734693877551,0.4489795918367345,-8.693877551020408,00000000
151552,-2.0000000000000004,-6.857142857142858,1.0,8.0,0.8571428571428571,0.4489795918367345,-8.857142857142858,11111111
151808,-2.000000000000002,-7.020408163265307,1.0,8.0,0.8775510204081632,0.4489795918367345,-9.020408163265307,00000000
152064,-2.0,-7.183673469387754,1.0,8.0,0.8979591836734693,0.4489795918367345,-9.183673469387754,11111111
152320,-2.0000000000000013,-7.3469387755102025,1.0,8.0,0.9183673469387754,0.4489795918367345,-9.346938775510203,11111111
152576,-2.0000000000000018,-7.5102040816326525,1.0,8.0,0.9387755102040816,0.4489795918367345,-9.510204081632654,11111111
152832,-2.0000000000000013,-7.6734693877551035,1.0,8.0,0.9591836734693876,0.4489795918367345,-9.673469387755103,00000000
153088,-2.0000000000000018,-7.83673469387755,1.0,8.0,0.979591836734694,0.4489795918367345,-9.836734693877553,00000000
153344,-2.000000000000001,-8.0,1.0,8.0,1.0,0.4489795918367345,-10.0,11111111
153600,-2.9795918367346936,0.0,0.0,8.0,0.0,0.4897959183673469,-2.9795918367346936,10101010
153856,-2.979591836734695,0.16326530612244894,0.0,8.0,0.020408163265306117,0.4897959183673469,-2.816326530612246,01010101
154112,-2.709289650347202,-0.0,0.25,8.0,0.040816326530612235,0.4897959183673469,-2.709289650347202,00101000
154368,-2.4668829662345053,-0.24489795918367346,0.5625,8.0,0.061224489795918366,0.4897959183673469,-2.7117809254181786,11110111
154624,-2.4668829662345058,-0.32653061224489793,0.5625,8.0,0.08163265306122447,0.4897959183673469,-2.793413578479404,00000010
154880,-2.4668829662345053,-0.4081632653061224,0.5625,8.0,0.1020408163265306,0.4897959183673469,-2.875046231540628,11111101
155136,-2.000000000000001,-0.979591836734694,1.0,8.0,0.12244897959183673,0.4897959183673469,-2.979591836734695,11111111
155392,-2.000000000000001,-1.1428571428571428,1.0,8.0,0.14285714285714285,0.4897959183673469,-3.142857142857144,11111111
155648,-2.0000000000000004,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.4897959183673469,-3.3061224489795924,11111111
155904,-2.0000000000000004,-1.469387755102041,1.0,8.0,0.18367346938775508,0.4897959183673469,-3.4693877551020407,11111111
156160,-2.0,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.4897959183673469,-3.6326530612244903,11111111
156416,-2.0000000000000004,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.4897959183673469,-3.795918367346939,00000000
156672,-2.0000000000000004,-1.959183673469388,1.0,8.0,0.24489795918367346,0.4897959183673469,-3.9591836734693877,00000000
156928,-2.000000000000001,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.4897959183673469,-4.122448979591837,11111111
157184,-2.000000000000001,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.4897959183673469,-4.285714285714287,11111111
157440,-2.000000000000001,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.4897959183673469,-4.4489795918367365,11111111
157696,-2.0,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.4897959183673469,-4.612244897959183,11111111
157952,-2.0000000000000004,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.4897959183673469,-4.775510204081633,11111111
158208,-2.0,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.4897959183673469,-4.938775510204081,11111111
158464,-2.0,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.4897959183673469,-5.1020408163265305,11111111
158720,-2.000000000000001,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.4897959183673469,-5.2653061224489806,11111111
158976,-2.0,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.4897959183673469,-5.428571428571429,11111111
159232,-2.0000000000000004,-3.591836734693877,1.0,8.0,0.4489795918367345,0.4897959183673469,-5.591836734693878,00000000
159488,-2.0000000000000004,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.4897959183673469,-5.755102040816327,11111111
159744,-2.0,-3.918367346938776,1.0,8.0,0.4897959183673469,0.4897959183673469,-5.918367346938775,11111111
160000,-2.000000000000001,-4.081632653061225,1.0,8.0,0.5102040816326531,0.4897959183673469,-6.0816326530612255,11111111
160256,-2.0000000000000004,-4.244897959183673,1.0,8.0,0.5306122448979591,0.4897959183673469,-6.244897959183673,11111111
160512,-2.000000000000001,-4.408163265306122,1.0,8.0,0.5510204081632653,0.4897959183673469,-6.408163265306122,00000000
160768,-2.0,-4.571428571428571,1.0,8.0,0.5714285714285714,0.4897959183673469,-6.571428571428571,11111111
161024,-2.0000000000000018,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.4897959183673469,-6.734693877551023,11111111
161280,-2.0000000000000013,-4.897959183673469,1.0,8.0,0.6122448979591836,0.4897959183673469,-6.8979591836734695,00000000
161536,-2.0000000000000013,-5.061224489795918,1.0,8.0,0.6326530612244897,0.4897959183673469,-7.061224489795919,11111111
