,ground_J=0,-J_term,M^2,N,J,Delta,ground,index
714752,-2.1982048826545735,-8.448979591836734,1.0,9.0,0.9387755102040816,1.1020408163265305,-10.647184474491306,111111111
715264,-2.1982048826545717,-8.63265306122449,1.0,9.0,0.9591836734693876,1.1020408163265305,-10.830857943879064,111111111
715776,-2.1982048826545717,-8.816326530612244,1.0,9.0,0.979591836734694,1.1020408163265305,-11.014531413266816,111111111
716288,-2.1982048826545717,-9.0,1.0,9.0,1.0,1.1020408163265305,-11.198204882654572,111111111
716800,-4.112256390022403,0.0,0.012345679012345678,9.0,0.0,1.1428571428571428,-4.112256390022403,101010101
717312,-4.112256390022401,0.14285714285714285,0.012345679012345678,9.0,0.020408163265306117,1.1428571428571428,-3.96939924716526,101011010
717824,-4.027622482818442,0.12244897959183673,0.1111111111111111,9.0,0.040816326530612235,1.1428571428571428,-3.905173503226605,110101011
718336,-3.8621186524184834,-0.061224489795918366,0.30864197530864196,9.0,0.061224489795918366,1.1428571428571428,-3.9233431422144016,000000101
718849,-3.86211865241848,-0.08163265306122447,0.30864197530864196,9.0,0.08163265306122447,1.1428571428571428,-3.9437513054797053,110101111
719360,-3.4698517956854245,-0.510204081632653,0.6049382716049381,9.0,0.1020408163265306,1.1428571428571428,-3.980055877318077,000001000
719873,-3.4698517956854236,-0.6122448979591837,0.6049382716049381,9.0,0.12244897959183673,1.1428571428571428,-4.082096693644608,111011111
720384,-3.4698517956854245,-0.7142857142857142,0.6049382716049381,9.0,0.14285714285714285,1.1428571428571428,-4.184137509971139,100000000
720896,-3.4698517956854253,-0.8163265306122448,0.6049382716049381,9.0,0.16326530612244894,1.1428571428571428,-4.28617832629767,000000010
721408,-3.469851795685424,-0.9183673469387754,0.6049382716049381,9.0,0.18367346938775508,1.1428571428571428,-4.388219142624199,010000000
721920,-3.4698517956854236,-1.020408163265306,0.6049382716049381,9.0,0.2040816326530612,1.1428571428571428,-4.49025995895073,111111101
722432,-3.4698517956854253,-1.1224489795918366,0.6049382716049381,9.0,0.22448979591836726,1.1428571428571428,-4.592300775277262,111011111
722944,-3.4698517956854245,-1.2244897959183674,0.6049382716049381,9.0,0.24489795918367346,1.1428571428571428,-4.694341591603791,111111101
723456,-3.4698517956854253,-1.326530612244898,0.6049382716049381,9.0,0.26530612244897955,1.1428571428571428,-4.796382407930324,000010000
723968,-3.4698517956854253,-1.4285714285714284,0.6049382716049381,9.0,0.2857142857142857,1.1428571428571428,-4.898423224256853,111110111
724480,-2.2776230835424136,-2.7551020408163263,1.0,9.0,0.3061224489795918,1.1428571428571428,-5.032725124358738,111111111
724992,-2.277623083542415,-2.9387755102040813,1.0,9.0,0.32653061224489793,1.1428571428571428,-5.216398593746496,111111111
725504,-2.2776230835424136,-3.122448979591837,1.0,9.0,0.3469387755102041,1.1428571428571428,-5.4000720631342505,111111111
726016,-2.2776230835424163,-3.3061224489795915,1.0,9.0,0.36734693877551017,1.1428571428571428,-5.583745532522007,000000000
726528,-2.277623083542413,-3.4897959183673466,1.0,9.0,0.3877551020408163,1.1428571428571428,-5.767419001909761,111111111
727040,-2.277623083542415,-3.6734693877551017,1.0,9.0,0.4081632653061224,1.1428571428571428,-5.951092471297518,000000000
727552,-2.277623083542413,-3.8571428571428568,1.0,9.0,0.42857142857142855,1.1428571428571428,-6.13476594068527,000000000
728064,-2.2776230835424136,-4.040816326530612,1.0,9.0,0.4489795918367345,1.1428571428571428,-6.318439410073027,111111111
728576,-2.2776230835424154,-4.224489795918367,1.0,9.0,0.4693877551020408,1.1428571428571428,-6.502112879460782,111111111
729088,-2.277623083542415,-4.408163265306122,1.0,9.0,0.4897959183673469,1.1428571428571428,-6.685786348848537,000000000
729600,-2.277623083542414,-4.591836734693878,1.0,9.0,0.5102040816326531,1.1428571428571428,-6.869459818236293,111111111
730112,-2.2776230835424136,-4.775510204081632,1.0,9.0,0.5306122448979591,1.1428571428571428,-7.053133287624045,111111111
730624,-2.2776230835424154,-4.959183673469386,1.0,9.0,0.5510204081632653,1.1428571428571428,-7.236806757011802,111111111
731136,-2.2776230835424136,-5.1428571428571415,1.0,9.0,0.5714285714285714,1.1428571428571428,-7.420480226399556,000000000
731648,-2.277623083542414,-5.326530612244898,1.0,9.0,0.5918367346938775,1.1428571428571428,-7.604153695787313,111111111
732160,-2.277623083542413,-5.5102040816326525,1.0,9.0,0.6122448979591836,1.1428571428571428,-7.787827165175066,111111111
732672,-2.2776230835424136,-5.693877551020408,1.0,9.0,0.6326530612244897,1.1428571428571428,-7.971500634562822,111111111
733184,-2.2776230835424127,-5.877551020408162,1.0,9.0,0.6530612244897959,1.1428571428571428,-8.155174103950575,111111111
733696,-2.277623083542415,-6.061224489795919,1.0,9.0,0.6734693877551021,1.1428571428571428,-8.338847573338333,000000000
734208,-2.2776230835424154,-6.244897959183674,1.0,9.0,0.6938775510204082,1.1428571428571428,-8.522521042726089,111111111
734720,-2.2776230835424127,-6.428571428571428,1.0,9.0,0.7142857142857142,1.1428571428571428,-8.706194512113841,111111111
735232,-2.2776230835424163,-6.612244897959182,1.0,9.0,0.7346938775510203,1.1428571428571428,-8.889867981501599,111111111
735744,-2.2776230835424136,-6.795918367346937,1.0,9.0,0.7551020408163265,1.1428571428571428,-9.073541450889351,111111111
736256,-2.277623083542413,-6.979591836734692,1.0,9.0,0.7755102040816326,1.1428571428571428,-9.257214920277107,111111111
736768,-2.2776230835424145,-7.163265306122447,1.0,9.0,0.7959183673469387,1.1428571428571428,-9.440888389664863,111111111
737280,-2.2776230835424163,-7.3469387755102025,1.0,9.0,0.8163265306122448,1.1428571428571428,-9.62456185905262,000000000
737792,-2.277623083542413,-7.530612244897957,1.0,9.0,0.836734693877551,1.1428571428571428,-9.808235328440373,111111111
738304,-2.2776230835424145,-7.7142857142857135,1.0,9.0,0.8571428571428571,1.1428571428571428,-9.991908797828128,111111111
738816,-2.2776230835424136,-7.897959183673469,1.0,9.0,0.8775510204081632,1.1428571428571428,-10.175582267215882,111111111
739328,-2.2776230835424136,-8.081632653061224,1.0,9.0,0.8979591836734693,1.1428571428571428,-10.359255736603636,000000000
739840,-2.2776230835424136,-8.265306122448981,1.0,9.0,0.9183673469387754,1.1428571428571428,-10.542929205991394,000000000
740352,-2.277623083542413,-8.448979591836734,1.0,9.0,0.9387755102040816,1.1428571428571428,-10.726602675379148,000000000
740864,-2.277623083542414,-8.63265306122449,1.0,9.0,0.9591836734693876,1.1428571428571428,-10.910276144766906,111111111
741376,-2.277623083542415,-8.816326530612244,1.0,9.0,0.979591836734694,1.1428571428571428,-11.09394961415466,000000000
741888,-2.277623083542415,-9.0,1.0,9.0,1.0,1.1428571428571428,-11.277623083542414,000000000
742400,-4.1906721049097015,0.0,0.012345679012345678,9.0,0.0,1.1836734693877549,-4.1906721049097015,010010101
742912,-4.190672104909699,0.14285714285714285,0.012345679012345678,9.0,0.020408163265306117,1.1836734693877549,-4.0478149620525565,010101011
743424,-4.1045621379707455,0.12244897959183673,0.1111111111111111,9.0,0.040816326530612235,1.1836734693877549,-3.9821131583789087,111010101
743936,-3.9361813211175094,-0.061224489795918366,0.30864197530864196,9.0,0.061224489795918366,1.1836734693877549,-3.997405810913428,000010100
744448,-3.9361813211175085,-0.08163265306122447,0.30864197530864196,9.0,0.08163265306122447,1.1836734693877549,-4.017813974178733,000101000
744960,-3.53753772940038,-0.510204081632653,0.6049382716049381,9.0,0.1020408163265306,1.1836734693877549,-4.047741811033033,000001000
745472,-3.53753772940038,-0.6122448979591837,0.6049382716049381,9.0,0.12244897959183673,1.1836734693877549,-4.149782627359564,110111111
745984,-3.5375377294003787,-0.7142857142857142,0.6049382716049381,9.0,0.14285714285714285,1.1836734693877549,-4.251823443686093,110111111
746496,-3.53753772940038,-0.8163265306122448,0.6049382716049381,9.0,0.16326530612244894,1.1836734693877549,-4.3538642600126245,011111111
747008,-3.53753772940038,-0.9183673469387754,0.6049382716049381,9.0,0.18367346938775508,1.1836734693877549,-4.455905076339155,111111101
747520,-3.537537729400379,-1.020408163265306,0.6049382716049381,9.0,0.2040816326530612,1.1836734693877549,-4.5579458926656855,111111011
748032,-3.537537729400379,-1.1224489795918366,0.6049382716049381,9.0,0.22448979591836726,1.1836734693877549,-4.659986708992216,000010000
748544,-3.537537729400379,-1.2244897959183674,0.6049382716049381,9.0,0.24489795918367346,1.1836734693877549,-4.7620275253187465,110111111
749056,-3.5375377294003787,-1.326530612244898,0.6049382716049381,9.0,0.26530612244897955,1.1836734693877549,-4.864068341645277,000000010
749568,-3.5375377294003787,-1.4285714285714284,0.6049382716049381,9.0,0.2857142857142857,1.1836734693877549,-4.966109157971808,000000010
750080,-2.357107340277845,-2.7551020408163263,1.0,9.0,0.3061224489795918,1.1836734693877549,-5.1122093810941704,111111111
750592,-2.357107340277847,-2.9387755102040813,1.0,9.0,0.32653061224489793,1.1836734693877549,-5.295882850481928,111111111
751104,-2.3571073402778455,-3.122448979591837,1.0,9.0,0.3469387755102041,1.1836734693877549,-5.479556319869684,111111111
751616,-2.357107340277847,-3.3061224489795915,1.0,9.0,0.36734693877551017,1.1836734693877549,-5.663229789257437,000000000
752128,-2.3571073402778464,-3.4897959183673466,1.0,9.0,0.3877551020408163,1.1836734693877549,-5.8469032586451934,000000000
752640,-2.357107340277845,-3.6734693877551017,1.0,9.0,0.4081632653061224,1.1836734693877549,-6.030576728032948,000000000
753152,-2.357107340277845,-3.8571428571428568,1.0,9.0,0.42857142857142855,1.1836734693877549,-6.214250197420702,111111111
753664,-2.357107340277845,-4.040816326530612,1.0,9.0,0.4489795918367345,1.1836734693877549,-6.397923666808458,111111111
754176,-2.357107340277845,-4.224489795918367,1.0,9.0,0.4693877551020408,1.1836734693877549,-6.581597136196213,111111111
754688,-2.357107340277848,-4.408163265306122,1.0,9.0,0.4897959183673469,1.1836734693877549,-6.76527060558397,000000000
755200,-2.357107340277844,-4.591836734693878,1.0,9.0,0.5102040816326531,1.1836734693877549,-6.948944074971722,111111111
755712,-2.3571073402778455,-4.775510204081632,1.0,9.0,0.5306122448979591,1.1836734693877549,-7.132617544359478,000000000
756224,-2.3571073402778455,-4.959183673469386,1.0,9.0,0.5510204081632653,1.1836734693877549,-7.316291013747232,111111111
756736,-2.357107340277845,-5.1428571428571415,1.0,9.0,0.5714285714285714,1.1836734693877549,-7.499964483134987,111111111
757248,-2.357107340277848,-5.326530612244898,1.0,9.0,0.5918367346938775,1.1836734693877549,-7.683637952522746,000000000
757760,-2.357107340277847,-5.5102040816326525,1.0,9.0,0.6122448979591836,1.1836734693877549,-7.867311421910499,000000000
758272,-2.3571073402778486,-5.693877551020408,1.0,9.0,0.6326530612244897,1.1836734693877549,-8.050984891298256,000000000
758784,-2.357107340277848,-5.877551020408162,1.0,9.0,0.6530612244897959,1.1836734693877549,-8.23465836068601,111111111
759296,-2.357107340277847,-6.061224489795919,1.0,9.0,0.6734693877551021,1.1836734693877549,-8.418331830073765,000000000
759808,-2.357107340277847,-6.244897959183674,1.0,9.0,0.6938775510204082,1.1836734693877549,-8.60200529946152,111111111
760320,-2.357107340277845,-6.428571428571428,1.0,9.0,0.7142857142857142,1.1836734693877549,-8.785678768849273,111111111
760832,-2.357107340277848,-6.612244897959182,1.0,9.0,0.7346938775510203,1.1836734693877549,-8.969352238237029,111111111
761344,-2.357107340277845,-6.795918367346937,1.0,9.0,0.7551020408163265,1.1836734693877549,-9.153025707624783,111111111
761856,-2.357107340277845,-6.979591836734692,1.0,9.0,0.7755102040816326,1.1836734693877549,-9.33669917701254,111111111
762368,-2.357107340277847,-7.163265306122447,1.0,9.0,0.7959183673469387,1.1836734693877549,-9.520372646400297,111111111
762880,-2.357107340277845,-7.3469387755102025,1.0,9.0,0.8163265306122448,1.1836734693877549,-9.704046115788051,000000000
763392,-2.3571073402778477,-7.530612244897957,1.0,9.0,0.836734693877551,1.1836734693877549,-9.887719585175805,000000000
763904,-2.3571073402778455,-7.7142857142857135,1.0,9.0,0.8571428571428571,1.1836734693877549,-10.071393054563561,111111111
764416,-2.357107340277845,-7.897959183673469,1.0,9.0,0.8775510204081632,1.1836734693877549,-10.255066523951315,111111111
764928,-2.357107340277848,-8.081632653061224,1.0,9.0,0.8979591836734693,1.1836734693877549,-10.438739993339073,111111111
765440,-2.357107340277845,-8.265306122448981,1.0,9.0,0.9183673469387754,1.1836734693877549,-10.622413462726827,111111111
765952,-2.3571073402778455,-8.448979591836734,1.0,9.0,0.9387755102040816,1.1836734693877549,-10.80608693211458,000000000
766464,-2.3571073402778464,-8.63265306122449,1.0,9.0,0.9591836734693876,1.1836734693877549,-10.989760401502336,111111111
766976,-2.357107340277845,-8.816326530612244,1.0,9.0,0.979591836734694,1.1836734693877549,-11.17343387089009,000000000
767488,-2.357107340277845,-9.0,1.0,9.0,1.0,1.1836734693877549,-11.357107340277846,000000000
768000,-4.269107598665753,0.0,0.012345679012345678,9.0,0.0,1.2244897959183672,-4.269107598665753,101010110
768512,-4.269107598665753,0.14285714285714285,0.012345679012345678,9.0,0.020408163265306117,1.2244897959183672,-4.12625045580861,010101010
769024,-4.181552348735823,0.12244897959183673,0.1111111111111111,9.0,0.040816326530612235,1.2244897959183672,-4.059103369143989,101000010
769536,-4.010356916376587,-0.061224489795918366,0.30864197530864196,9.0,0.061224489795918366,1.2244897959183672,-4.071581406172505,010000001
770048,-4.010356916376587,-0.08163265306122447,0.30864197530864196,9.0,0.08163265306122447,1.2244897959183672,-4.091989569437811,101011111
770560,-3.6055824456201786,-0.510204081632653,0.6049382716049381,9.0,0.1020408163265306,1.2244897959183672,-4.1157865272528324,000000100
771072,-3.605582445620177,-0.6122448979591837,0.6049382716049381,9.0,0.12244897959183673,1.2244897959183672,-4.217827343579361,010000000
771584,-3.605582445620176,-0.7142857142857142,0.6049382716049381,9.0,0.14285714285714285,1.2244897959183672,-4.319868159905891,000000100
772096,-3.6055824456201777,-0.8163265306122448,0.6049382716049381,9.0,0.16326530612244894,1.2244897959183672,-4.421908976232422,111011111
772608,-3.6055824456201777,-0.9183673469387754,0.6049382716049381,9.0,0.18367346938775508,1.2244897959183672,-4.5239497925589545,111111101
773120,-3.6055824456201777,-1.020408163265306,0.6049382716049381,9.0,0.2040816326530612,1.2244897959183672,-4.625990608885483,000001000
773632,-3.605582445620178,-1.1224489795918366,0.6049382716049381,9.0,0.22448979591836726,1.2244897959183672,-4.728031425212015,111111101
774144,-3.605582445620177,-1.2244897959183674,0.6049382716049381,9.0,0.24489795918367346,1.2244897959183672,-4.830072241538545,111111101
774656,-3.605582445620178,-1.326530612244898,0.6049382716049381,9.0,0.26530612244897955,1.2244897959183672,-4.9321130578650765,000000001
775168,-3.6055824456201786,-1.4285714285714284,0.6049382716049381,9.0,0.2857142857142857,1.2244897959183672,-5.034153874191607,000010000
775680,-2.436651188587677,-2.7551020408163263,1.0,9.0,0.3061224489795918,1.2244897959183672,-5.191753229404004,000000000
776192,-2.4366511885876774,-2.9387755102040813,1.0,9.0,0.32653061224489793,1.2244897959183672,-5.375426698791759,111111111
776704,-2.4366511885876774,-3.122448979591837,1.0,9.0,0.3469387755102041,1.2244897959183672,-5.559100168179513,000000000
777216,-2.4366511885876756,-3.3061224489795915,1.0,9.0,0.36734693877551017,1.2244897959183672,-5.742773637567267,111111111
777728,-2.4366511885876747,-3.4897959183673466,1.0,9.0,0.3877551020408163,1.2244897959183672,-5.926447106955023,111111111
778240,-2.436651188587679,-3.6734693877551017,1.0,9.0,0.4081632653061224,1.2244897959183672,-6.110120576342782,111111111
778752,-2.4366511885876747,-3.8571428571428568,1.0,9.0,0.42857142857142855,1.2244897959183672,-6.293794045730532,111111111
779265,-2.436651188587676,-4.040816326530612,1.0,9.0,0.4489795918367345,1.2244897959183672,-6.477467515118288,111111111
779776,-2.4366511885876747,-4.224489795918367,1.0,9.0,0.4693877551020408,1.2244897959183672,-6.6611409845060425,111111111
780288,-2.43665118858768,-4.408163265306122,1.0,9.0,0.4897959183673469,1.2244897959183672,-6.844814453893802,000000000
780800,-2.4366511885876783,-4.591836734693878,1.0,9.0,0.5102040816326531,1.2244897959183672,-7.028487923281556,111111111
781312,-2.4366511885876756,-4.775510204081632,1.0,9.0,0.5306122448979591,1.2244897959183672,-7.212161392669308,111111111
781824,-2.4366511885876783,-4.959183673469386,1.0,9.0,0.5510204081632653,1.2244897959183672,-7.3958348620570655,111111111
782336,-2.4366511885876756,-5.1428571428571415,1.0,9.0,0.5714285714285714,1.2244897959183672,-7.579508331444818,000000000
782848,-2.4366511885876756,-5.326530612244898,1.0,9.0,0.5918367346938775,1.2244897959183672,-7.763181800832576,111111111
783360,-2.4366511885876747,-5.5102040816326525,1.0,9.0,0.6122448979591836,1.2244897959183672,-7.946855270220327,000000000
783872,-2.4366511885876756,-5.693877551020408,1.0,9.0,0.6326530612244897,1.2244897959183672,-8.130528739608081,111111111
784384,-2.4366511885876783,-5.877551020408162,1.0,9.0,0.6530612244897959,1.2244897959183672,-8.314202208995841,111111111
784896,-2.4366511885876756,-6.061224489795919,1.0,9.0,0.6734693877551021,1.2244897959183672,-8.497875678383592,111111111
785408,-2.436651188587677,-6.244897959183674,1.0,9.0,0.6938775510204082,1.2244897959183672,-8.681549147771351,111111111
785920,-2.4366511885876774,-6.428571428571428,1.0,9.0,0.7142857142857142,1.2244897959183672,-8.865222617159105,111111111
786432,-2.436651188587676,-6.612244897959182,1.0,9.0,0.7346938775510203,1.2244897959183672,-9.048896086546858,111111111
786944,-2.436651188587676,-6.795918367346937,1.0,9.0,0.7551020408163265,1.2244897959183672,-9.232569555934612,111111111
787456,-2.4366511885876774,-6.979591836734692,1.0,9.0,0.7755102040816326,1.2244897959183672,-9.41624302532237,000000000
787968,-2.436651188587676,-7.163265306122447,1.0,9.0,0.7959183673469387,1.2244897959183672,-9.599916494710124,111111111
788480,-2.4366511885876747,-7.3469387755102025,1.0,9.0,0.8163265306122448,1.2244897959183672,-9.783589964097876,111111111
788992,-2.4366511885876774,-7.530612244897957,1.0,9.0,0.836734693877551,1.2244897959183672,-9.967263433485638,000000000
789504,-2.436651188587677,-7.7142857142857135,1.0,9.0,0.8571428571428571,1.2244897959183672,-10.150936902873392,000000000
790016,-2.4366511885876765,-7.897959183673469,1.0,9.0,0.8775510204081632,1.2244897959183672,-10.334610372261146,111111111
790528,-2.436651188587677,-8.081632653061224,1.0,9.0,0.8979591836734693,1.2244897959183672,-10.5182838416489,111111111
791040,-2.436651188587677,-8.265306122448981,1.0,9.0,0.9183673469387754,1.2244897959183672,-10.701957311036656,000000000
791552,-2.4366511885876787,-8.448979591836734,1.0,9.0,0.9387755102040816,1.2244897959183672,-10.885630780424412,000000000
792064,-2.4366511885876774,-8.63265306122449,1.0,9.0,0.9591836734693876,1.2244897959183672,-11.069304249812166,111111111
792576,-2.436651188587676,-8.816326530612244,1.0,9.0,0.979591836734694,1.2244897959183672,-11.25297771919992,111111111
793088,-2.436651188587676,-9.0,1.0,9.0,1.0,1.2244897959183672,-11.436651188587675,111111111
793600,-4.34756202165691,0.0,0.012345679012345678,9.0,0.0,1.2653061224489794,-4.34756202165691,001010101
794112,-4.347562021656906,0.14285714285714285,0.012345679012345678,9.0,0.020408163265306117,1.2653061224489794,-4.204704878799764,101010010
794624,-4.2585908640721835,0.12244897959183673,0.1111111111111111,9.0,0.040816326530612235,1.2653061224489794,-4.136141884480346,010101000
795136,-4.0846403699302885,-0.061224489795918366,0.30864197530864196,9.0,0.061224489795918366,1.2653061224489794,-4.145864859726207,001010000
795648,-4.0846403699302885,-0.08163265306122447,0.30864197530864196,9.0,0.08163265306122447,1.2653061224489794,-4.166273022991513,010111111
796160,-4.0846403699302885,-0.1020408163265306,0.30864197530864196,9.0,0.1020408163265306,1.2653061224489794,-4.186681186256818,000010100
796672,-3.6739685838019542,-0.6122448979591837,0.6049382716049381,9.0,0.12244897959183673,1.2653061224489794,-4.286213481761139,000000001
797184,-3.6739685838019542,-0.7142857142857142,0.6049382716049381,9.0,0.14285714285714285,1.2653061224489794,-4.388254298087669,101111111
797696,-3.673968583801954,-0.8163265306122448,0.6049382716049381,9.0,0.16326530612244894,1.2653061224489794,-4.490295114414199,111011111
798208,-3.673968583801954,-0.9183673469387754,0.6049382716049381,9.0,0.18367346938775508,1.2653061224489794,-4.592335930740728,101111111
798720,-3.673968583801954,-1.020408163265306,0.6049382716049381,9.0,0.2040816326530612,1.2653061224489794,-4.69437674706726,000001000
799232,-3.6739685838019542,-1.1224489795918366,0.6049382716049381,9.0,0.22448979591836726,1.2653061224489794,-4.796417563393791,010000000
799744,-3.6739685838019533,-1.2244897959183674,0.6049382716049381,9.0,0.24489795918367346,1.2653061224489794,-4.898458379720322,111101111
800256,-3.673968583801955,-1.326530612244898,0.6049382716049381,9.0,0.26530612244897955,1.2653061224489794,-5.000499196046854,111111110
800768,-3.673968583801953,-1.4285714285714284,0.6049382716049381,9.0,0.2857142857142857,1.2653061224489794,-5.102540012373382,101111111
801280,-2.5162489770385146,-2.7551020408163263,1.0,9.0,0.3061224489795918,1.2653061224489794,-5.2713510178548395,111111111
801792,-2.516248977038515,-2.9387755102040813,1.0,9.0,0.32653061224489793,1.2653061224489794,-5.455024487242596,111111111
802304,-2.5162489770385137,-3.122448979591837,1.0,9.0,0.3469387755102041,1.2653061224489794,-5.6386979566303514,111111111
802816,-2.516248977038517,-3.3061224489795915,1.0,9.0,0.36734693877551017,1.2653061224489794,-5.8223714260181065,000000000
803328,-2.516248977038514,-3.4897959183673466,1.0,9.0,0.3877551020408163,1.2653061224489794,-6.006044895405861,111111111
803840,-2.5162489770385137,-3.6734693877551017,1.0,9.0,0.4081632653061224,1.2653061224489794,-6.189718364793615,111111111
804352,-2.5162489770385155,-3.8571428571428568,1.0,9.0,0.42857142857142855,1.2653061224489794,-6.373391834181372,111111111
804864,-2.5162489770385164,-4.040816326530612,1.0,9.0,0.4489795918367345,1.2653061224489794,-6.557065303569129,000000000
805376,-2.5162489770385137,-4.224489795918367,1.0,9.0,0.4693877551020408,1.2653061224489794,-6.74073877295688,111111111
805888,-2.516248977038515,-4.408163265306122,1.0,9.0,0.4897959183673469,1.2653061224489794,-6.924412242344638,111111111
806400,-2.516248977038517,-4.591836734693878,1.0,9.0,0.5102040816326531,1.2653061224489794,-7.108085711732395,111111111
806912,-2.516248977038513,-4.775510204081632,1.0,9.0,0.5306122448979591,1.2653061224489794,-7.2917591811201445,111111111
807424,-2.5162489770385146,-4.959183673469386,1.0,9.0,0.5510204081632653,1.2653061224489794,-7.475432650507902,111111111
807936,-2.5162489770385146,-5.1428571428571415,1.0,9.0,0.5714285714285714,1.2653061224489794,-7.659106119895657,111111111
808448,-2.5162489770385155,-5.326530612244898,1.0,9.0,0.5918367346938775,1.2653061224489794,-7.8427795892834125,000000000
808960,-2.5162489770385155,-5.5102040816326525,1.0,9.0,0.6122448979591836,1.2653061224489794,-8.026453058671168,111111111
809472,-2.516248977038514,-5.693877551020408,1.0,9.0,0.6326530612244897,1.2653061224489794,-8.210126528058922,000000000
809984,-2.516248977038518,-5.877551020408162,1.0,9.0,0.6530612244897959,1.2653061224489794,-8.393799997446681,111111111
810496,-2.516248977038515,-6.061224489795919,1.0,9.0,0.6734693877551021,1.2653061224489794,-8.577473466834434,111111111
811008,-2.5162489770385164,-6.244897959183674,1.0,9.0,0.6938775510204082,1.2653061224489794,-8.761146936222191,111111111
811520,-2.516248977038513,-6.428571428571428,1.0,9.0,0.7142857142857142,1.2653061224489794,-8.944820405609944,111111111
812032,-2.516248977038514,-6.612244897959182,1.0,9.0,0.7346938775510203,1.2653061224489794,-9.128493874997696,111111111
812544,-2.5162489770385164,-6.795918367346937,1.0,9.0,0.7551020408163265,1.2653061224489794,-9.312167344385454,111111111
813056,-2.5162489770385177,-6.979591836734692,1.0,9.0,0.7755102040816326,1.2653061224489794,-9.495840813773212,111111111
813568,-2.5162489770385146,-7.163265306122447,1.0,9.0,0.7959183673469387,1.2653061224489794,-9.679514283160962,111111111
814080,-2.516248977038516,-7.3469387755102025,1.0,9.0,0.8163265306122448,1.2653061224489794,-9.863187752548717,000000000
814592,-2.516248977038515,-7.530612244897957,1.0,9.0,0.836734693877551,1.2653061224489794,-10.046861221936474,000000000
815104,-2.5162489770385137,-7.7142857142857135,1.0,9.0,0.8571428571428571,1.2653061224489794,-10.230534691324227,111111111
815616,-2.5162489770385137,-7.897959183673469,1.0,9.0,0.8775510204081632,1.2653061224489794,-10.414208160711985,111111111
816128,-2.516248977038513,-8.081632653061224,1.0,9.0,0.8979591836734693,1.2653061224489794,-10.597881630099737,111111111
816640,-2.516248977038515,-8.265306122448981,1.0,9.0,0.9183673469387754,1.2653061224489794,-10.781555099487495,111111111
817152,-2.516248977038516,-8.448979591836734,1.0,9.0,0.9387755102040816,1.2653061224489794,-10.96522856887525,111111111
817664,-2.516248977038517,-8.63265306122449,1.0,9.0,0.9591836734693876,1.2653061224489794,-11.148902038263008,000000000
818176,-2.5162489770385146,-8.816326530612244,1.0,9.0,0.979591836734694,1.2653061224489794,-11.332575507650759,111111111
818688,-2.5162489770385155,-9.0,1.0,9.0,1.0,1.2653061224489794,-11.516248977038515,111111111
819200,-4.426034607896831,0.0,0.012345679012345678,9.0,0.0,1.3061224489795915,-4.426034607896831,001010101
819712,-4.42603460789683,0.14285714285714285,0.012345679012345678,9.0,0.020408163265306117,1.3061224489795915,-4.283177465039687,100101010
820224,-4.3356756425999805,0.12244897959183673,0.1111111111111111,9.0,0.040816326530612235,1.3061224489795915,-4.213226663008143,110101011
820736,-4.1590270796696425,-0.061224489795918366,0.30864197530864196,9.0,0.061224489795918366,1.3061224489795915,-4.220251569465561,111010111
821248,-4.1590270796696425,-0.08163265306122447,0.30864197530864196,9.0,0.08163265306122447,1.3061224489795915,-4.240659732730867,000001010
821760,-4.159027079669645,-0.1020408163265306,0.30864197530864196,9.0,0.1020408163265306,1.3061224489795915,-4.261067895996176,101000000
822272,-3.742680210541475,-0.6122448979591837,0.6049382716049381,9.0,0.12244897959183673,1.3061224489795915,-4.354925108500659,101111111
822784,-3.7426802105414736,-0.7142857142857142,0.6049382716049381,9.0,0.14285714285714285,1.3061224489795915,-4.4569659248271885,100000000
823296,-3.7426802105414736,-0.8163265306122448,0.6049382716049381,9.0,0.16326530612244894,1.3061224489795915,-4.559006741153719,000010000
823808,-3.742680210541475,-0.9183673469387754,0.6049382716049381,9.0,0.18367346938775508,1.3061224489795915,-4.66104755748025,100000000
824320,-3.742680210541476,-1.020408163265306,0.6049382716049381,9.0,0.2040816326530612,1.3061224489795915,-4.763088373806783,111110111
824832,-3.742680210541477,-1.1224489795918366,0.6049382716049381,9.0,0.22448979591836726,1.3061224489795915,-4.865129190133313,000100000
825344,-3.7426802105414745,-1.2244897959183674,0.6049382716049381,9.0,0.24489795918367346,1.3061224489795915,-4.967170006459842,110111111
825856,-3.742680210541476,-1.326530612244898,0.6049382716049381,9.0,0.26530612244897955,1.3061224489795915,-5.069210822786374,010000000
826368,-3.7426802105414767,-1.4285714285714284,0.6049382716049381,9.0,0.2857142857142857,1.3061224489795915,-5.1712516391129055,000000010
826880,-2.5958957437456163,-2.7551020408163263,1.0,9.0,0.3061224489795918,1.3061224489795915,-5.350997784561941,111111111
827392,-2.5958957437456145,-2.9387755102040813,1.0,9.0,0.32653061224489793,1.3061224489795915,-5.534671253949695,111111111
827904,-2.5958957437456154,-3.122448979591837,1.0,9.0,0.3469387755102041,1.3061224489795915,-5.718344723337452,111111111
828416,-2.5958957437456154,-3.3061224489795915,1.0,9.0,0.36734693877551017,1.3061224489795915,-5.9020181927252064,111111111
828928,-2.5958957437456145,-3.4897959183673466,1.0,9.0,0.3877551020408163,1.3061224489795915,-6.085691662112961,111111111
