Delta,J,J_term,M^2,Ms^2,N,binary,ground,t
1.7959183673469385,0.2040816326530612,-0.2040816326530612,1.0,0.0,6,111111,-3.049021656976327,1
1.8367346938775508,0.2040816326530612,-0.2040816326530612,1.0,0.0,6,111111,-3.093937500752896,1
1.8775510204081631,0.2040816326530612,-0.2040816326530612,1.0,0.0,6,111111,-3.138943225560728,1
1.9183673469387754,0.2040816326530612,-0.2040816326530612,1.0,0.0,6,111111,-3.1840335854108432,1
1.9591836734693877,0.2040816326530612,-0.2040816326530612,1.0,0.0,6,111111,-3.2292037259983353,1
2.0,0.2040816326530612,-0.2040816326530612,1.0,0.0,6,111111,-3.2744491496290498,1
0.0,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.5578231292516989,1
0.04081632653061224,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.5594870253504818,1
0.08163265306122448,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.5644540425392424,1
0.12244897959183673,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.5726519611628926,1
0.16326530612244897,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.5839660983115087,1
0.2040816326530612,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.598246882187007,1
0.24489795918367346,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.6153188235195233,1
0.2857142857142857,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.6349897650523328,1
0.32653061224489793,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.6570594800020426,1
0.36734693877551017,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.6813269984071604,1
0.4081632653061224,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.7075963640096583,1
0.44897959183673464,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.7356807919912087,1
0.4897959183673469,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.7654053783084251,1
0.5306122448979591,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.7966086058217583,1
0.5714285714285714,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.829142919898947,1
0.6122448979591836,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.8628746305126025,1
0.6530612244897959,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.8976833599010428,1
0.6938775510204082,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.9334612095398518,1
0.7346938775510203,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-1.9701117764847242,1
0.7755102040816326,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.0075491115325668,1
0.8163265306122448,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.045696681555198,1
0.8571428571428571,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.084486375550905,1
0.8979591836734693,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.1238575774147694,1
0.9387755102040816,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.163756316894976,1
0.9795918367346939,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.204134502477848,1
1.0204081632653061,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.2449492350047056,1
1.0612244897959182,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.2861621978544564,1
1.1020408163265305,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.3277391179088758,1
1.1428571428571428,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.3696492908002726,1
1.183673469387755,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.411865163801137,1
1.2244897959183672,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.454361969928427,1
1.2653061224489794,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.4971174072492976,1
1.3061224489795917,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.5401113578896437,1
1.346938775510204,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.5833256417970336,1
1.3877551020408163,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.6267438008555297,1
1.4285714285714284,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.670350909467833,1
1.4693877551020407,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.71413340819795,1
1.510204081632653,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.758078957499505,1
1.5510204081632653,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.802176308940123,1
1.5918367346938773,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.84641519167238,1
1.6326530612244896,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.8907862122000383,1
1.673469387755102,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.935280765748213,1
1.7142857142857142,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-2.979890957771821,1
1.7551020408163265,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-3.024609534332323,1
1.7959183673469385,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-3.0694298202416332,1
1.8367346938775508,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-3.1143456640182023,1
1.8775510204081631,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-3.1593513888260345,1
1.9183673469387754,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-3.2044417486761496,1
1.9591836734693877,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-3.2496118892636416,1
2.0,0.22448979591836732,-0.2244897959183673,1.0,0.0,6,111111,-3.294857312894356,1
0.0,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.578231292517005,1
0.04081632653061224,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.579895188615788,1
0.08163265306122448,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.5848622058045485,1
0.12244897959183673,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.5930601244281988,1
0.16326530612244897,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.6043742615768148,1
0.2040816326530612,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.6186550454523132,1
0.24489795918367346,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.6357269867848294,1
0.2857142857142857,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.655397928317639,1
0.32653061224489793,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.6774676432673488,1
0.36734693877551017,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.7017351616724665,1
0.4081632653061224,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.7280045272749645,1
0.44897959183673464,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.7560889552565149,1
0.4897959183673469,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.7858135415737313,1
0.5306122448979591,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.8170167690870644,1
0.5714285714285714,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.8495510831642532,1
0.6122448979591836,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.8832827937779086,1
0.6530612244897959,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.918091523166349,1
0.6938775510204082,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.953869372805158,1
0.7346938775510203,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-1.9905199397500304,1
0.7755102040816326,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.027957274797873,1
0.8163265306122448,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.066104844820504,1
0.8571428571428571,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.1048945388162115,1
0.8979591836734693,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.144265740680076,1
0.9387755102040816,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.184164480160282,1
0.9795918367346939,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.224542665743154,1
1.0204081632653061,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.2653573982700115,1
1.0612244897959182,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.3065703611197623,1
1.1020408163265305,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.3481472811741817,1
1.1428571428571428,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.3900574540655786,1
1.183673469387755,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.4322733270664427,1
1.2244897959183672,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.474770133193733,1
1.2653061224489794,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.5175255705146036,1
1.3061224489795917,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.5605195211549496,1
1.346938775510204,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.6037338050623395,1
1.3877551020408163,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.6471519641208356,1
1.4285714285714284,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.690759072733139,1
1.4693877551020407,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.734541571463256,1
1.510204081632653,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.7784871207648107,1
1.5510204081632653,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.822584472205429,1
1.5918367346938773,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.866823354937686,1
1.6326530612244896,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.911194375465344,1
1.673469387755102,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-2.955688929013519,1
1.7142857142857142,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-3.000299121037127,1
1.7551020408163265,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-3.045017697597629,1
1.7959183673469385,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-3.089837983506939,1
1.8367346938775508,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-3.1347538272835083,1
1.8775510204081631,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-3.1797595520913404,1
1.9183673469387754,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-3.2248499119414555,1
1.9591836734693877,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-3.2700200525289476,1
2.0,0.24489795918367346,-0.24489795918367344,1.0,0.0,6,111111,-3.315265476159662,1
0.0,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.598639455782311,1
0.04081632653061224,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.6003033518810938,1
0.08163265306122448,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.6052703690698547,1
0.12244897959183673,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.6134682876935047,1
0.16326530612244897,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.6247824248421208,1
0.2040816326530612,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.6390632087176193,1
0.24489795918367346,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.6561351500501353,1
0.2857142857142857,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.675806091582945,1
0.32653061224489793,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.6978758065326547,1
0.36734693877551017,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.7221433249377727,1
0.4081632653061224,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.7484126905402704,1
0.44897959183673464,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.7764971185218208,1
0.4897959183673469,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.8062217048390372,1
0.5306122448979591,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.8374249323523704,1
0.5714285714285714,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.8699592464295591,1
0.6122448979591836,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.9036909570432146,1
0.6530612244897959,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.9384996864316548,1
0.6938775510204082,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-1.9742775360704639,1
0.7346938775510203,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.0109281030153365,1
0.7755102040816326,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.048365438063179,1
0.8163265306122448,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.0865130080858103,1
0.8571428571428571,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.1253027020815174,1
0.8979591836734693,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.1646739039453817,1
0.9387755102040816,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.204572643425588,1
0.9795918367346939,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.2449508290084603,1
1.0204081632653061,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.285765561535318,1
1.0612244897959182,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.3269785243850687,1
1.1020408163265305,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.368555444439488,1
1.1428571428571428,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.410465617330885,1
1.183673469387755,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.452681490331749,1
1.2244897959183672,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.495178296459039,1
1.2653061224489794,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.53793373377991,1
1.3061224489795917,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.580927684420256,1
1.346938775510204,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.624141968327646,1
1.3877551020408163,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.667560127386142,1
1.4285714285714284,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.7111672359984453,1
1.4693877551020407,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.7549497347285623,1
1.510204081632653,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.798895284030117,1
1.5510204081632653,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.8429926354707353,1
1.5918367346938773,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.8872315182029924,1
1.6326530612244896,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.9316025387306506,1
1.673469387755102,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-2.9760970922788252,1
1.7142857142857142,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-3.0207072843024334,1
1.7551020408163265,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-3.0654258608629354,1
1.7959183673469385,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-3.1102461467722455,1
1.8367346938775508,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-3.1551619905488146,1
1.8775510204081631,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-3.200167715356647,1
1.9183673469387754,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-3.245258075206762,1
1.9591836734693877,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-3.290428215794254,1
2.0,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,-3.3356736394249684,1
0.0,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.6190476190476173,1
0.04081632653061224,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.6207115151464002,1
0.08163265306122448,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.6256785323351606,1
0.12244897959183673,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.633876450958811,1
0.16326530612244897,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.6451905881074271,1
0.2040816326530612,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.6594713719829253,1
0.24489795918367346,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.6765433133154417,1
0.2857142857142857,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.6962142548482513,1
0.32653061224489793,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.718283969797961,1
0.36734693877551017,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.7425514882030786,1
0.4081632653061224,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.7688208538055767,1
0.44897959183673464,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.7969052817871272,1
0.4897959183673469,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.8266298681043436,1
0.5306122448979591,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.8578330956176767,1
0.5714285714285714,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.8903674096948655,1
0.6122448979591836,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.924099120308521,1
0.6530612244897959,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.9589078496969612,1
0.6938775510204082,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-1.9946856993357702,1
0.7346938775510203,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.0313362662806425,1
0.7755102040816326,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.0687736013284854,1
0.8163265306122448,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.1069211713511162,1
0.8571428571428571,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.1457108653468238,1
0.8979591836734693,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.185082067210688,1
0.9387755102040816,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.2249808066908945,1
0.9795918367346939,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.2653589922737662,1
1.0204081632653061,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.3061737248006238,1
1.0612244897959182,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.3473866876503746,1
1.1020408163265305,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.388963607704794,1
1.1428571428571428,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.430873780596191,1
1.183673469387755,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.473089653597055,1
1.2244897959183672,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.515586459724345,1
1.2653061224489794,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.558341897045216,1
1.3061224489795917,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.601335847685562,1
1.346938775510204,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.644550131592952,1
1.3877551020408163,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.687968290651448,1
1.4285714285714284,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.7315753992637513,1
1.4693877551020407,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.7753578979938682,1
1.510204081632653,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.819303447295423,1
1.5510204081632653,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.8634007987360413,1
1.5918367346938773,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.9076396814682983,1
1.6326530612244896,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.9520107019959565,1
1.673469387755102,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-2.996505255544131,1
1.7142857142857142,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-3.0411154475677393,1
1.7551020408163265,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-3.0858340241282414,1
1.7959183673469385,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-3.1306543100375515,1
1.8367346938775508,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-3.1755701538141206,1
1.8775510204081631,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-3.2205758786219527,1
1.9183673469387754,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-3.265666238472068,1
1.9591836734693877,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-3.31083637905956,1
2.0,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,-3.3560818026902743,1
0.0,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.6394557823129232,1
0.04081632653061224,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.6411196784117061,1
0.08163265306122448,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.6460866956004667,1
0.12244897959183673,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.654284614224117,1
0.16326530612244897,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.665598751372733,1
0.2040816326530612,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.6798795352482314,1
0.24489795918367346,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.6969514765807476,1
0.2857142857142857,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.7166224181135572,1
0.32653061224489793,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.738692133063267,1
0.36734693877551017,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.7629596514683847,1
0.4081632653061224,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.7892290170708827,1
0.44897959183673464,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.817313445052433,1
0.4897959183673469,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.8470380313696495,1
0.5306122448979591,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.8782412588829827,1
0.5714285714285714,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.9107755729601714,1
0.6122448979591836,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.9445072835738269,1
0.6530612244897959,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-1.9793160129622671,1
0.6938775510204082,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.015093862601076,1
0.7346938775510203,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.051744429545949,1
0.7755102040816326,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.0891817645937913,1
0.8163265306122448,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.1273293346164226,1
0.8571428571428571,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.1661190286121297,1
0.8979591836734693,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.205490230475994,1
0.9387755102040816,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.2453889699562004,1
0.9795918367346939,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.2857671555390726,1
1.0204081632653061,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.32658188806593,1
1.0612244897959182,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.367794850915681,1
1.1020408163265305,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.4093717709701004,1
1.1428571428571428,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.4512819438614972,1
1.183673469387755,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.4934978168623614,1
1.2244897959183672,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.5359946229896515,1
1.2653061224489794,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.5787500603105222,1
1.3061224489795917,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.6217440109508683,1
1.346938775510204,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.664958294858258,1
1.3877551020408163,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.7083764539167543,1
1.4285714285714284,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.7519835625290576,1
1.4693877551020407,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.7957660612591746,1
1.510204081632653,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.8397116105607294,1
1.5510204081632653,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.8838089620013476,1
1.5918367346938773,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.9280478447336047,1
1.6326530612244896,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-2.972418865261263,1
1.673469387755102,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-3.0169134188094375,1
1.7142857142857142,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-3.0615236108330457,1
1.7551020408163265,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-3.1062421873935477,1
1.7959183673469385,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-3.151062473302858,1
1.8367346938775508,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-3.195978317079427,1
1.8775510204081631,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-3.240984041887259,1
1.9183673469387754,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-3.286074401737374,1
1.9591836734693877,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-3.331244542324866,1
2.0,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,-3.3764899659555807,1
0.0,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,-1.6598639455782294,1
0.04081632653061224,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,-1.6615278416770123,1
0.08163265306122448,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,-1.6664948588657729,1
0.12244897959183673,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,-1.6746927774894231,1
0.16326530612244897,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,-1.6860069146380392,1
0.2040816326530612,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,-1.7002876985135376,1
0.24489795918367346,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,-1.7173596398460538,1
0.2857142857142857,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,-1.7370305813788633,1
0.32653061224489793,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,-1.7591002963285731,1
0.36734693877551017,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,-1.7833678147336909,1
