Delta,E_N,J,J_term,M^2,Ms^2,N,binary,h,t
1.9591836734693877,-2.0431732915705965,0.5306122448979591,-0.5306122448979591,1.0,0.0,6,111111,0,1
2.0,-2.0657960033859535,0.5306122448979591,-0.5306122448979591,1.0,0.0,6,111111,0,1
0.0,-1.2176870748299309,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.04081632653061224,-1.2185190228793226,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.08163265306122448,-1.2210025314737027,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.12244897959183673,-1.2251014907855278,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.16326530612244897,-1.230758559359836,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.2040816326530612,-1.237898951297585,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.24489795918367346,-1.2464349219638433,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.2857142857142857,-1.256270392730248,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.32653061224489793,-1.2673052502051028,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.36734693877551017,-1.2794390094076618,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.4081632653061224,-1.2925736922089106,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.44897959183673464,-1.3066159061996858,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.4897959183673469,-1.3214781993582942,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.5306122448979591,-1.3370798131149608,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.5714285714285714,-1.353346970153555,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.6122448979591836,-1.3702128254603827,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.6530612244897959,-1.3876171901546028,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.6938775510204082,-1.4055061149740076,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.7346938775510203,-1.4238313984464437,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.7755102040816326,-1.442550065970365,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.8163265306122448,-1.4616238509816806,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.8571428571428571,-1.4810186979795343,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.8979591836734693,-1.5007042989114665,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.9387755102040816,-1.5206536686515695,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.9795918367346939,-1.5408427614430056,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.0204081632653061,-1.5612501277064343,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.5818566091313098,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.6026450691585195,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.6236001556042179,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.183673469387755,-1.64470809210465,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.665956495168295,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.2653061224489794,-1.6873342138287304,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.3061224489795917,-1.7088311891489034,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.346938775510204,-1.7304383311025984,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.3877551020408163,-1.7521474106318464,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.4285714285714284,-1.773950964937998,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.4693877551020407,-1.7958422143030566,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.510204081632653,-1.817814988953834,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.5510204081632653,-1.839863664674143,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.5918367346938773,-1.8619831060402716,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.6326530612244896,-1.8841686163041007,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.673469387755102,-1.906415893078188,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.7142857142857142,-1.9287209890899921,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.7551020408163265,-1.9510802773702431,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.7959183673469385,-1.9734904203248982,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.8367346938775508,-1.9959483422131827,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.8775510204081631,-2.018451204617099,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.9183673469387754,-2.040996384542156,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
1.9591836734693877,-2.0635814548359024,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
2.0,-2.0862041666512594,0.5510204081632653,-0.5510204081632653,1.0,0.0,6,111111,0,1
0.0,-1.2380952380952372,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.04081632653061224,-1.2389271861446285,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.08163265306122448,-1.241410694739009,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.12244897959183673,-1.2455096540508341,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.16326530612244897,-1.251166722625142,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.2040816326530612,-1.2583071145628912,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.24489795918367346,-1.2668430852291492,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.2857142857142857,-1.276678555995554,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.32653061224489793,-1.2877134134704091,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.36734693877551017,-1.299847172672968,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.4081632653061224,-1.312981855474217,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.44897959183673464,-1.3270240694649922,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.4897959183673469,-1.3418863626236002,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.5306122448979591,-1.3574879763802667,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.5714285714285714,-1.3737551334188614,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.6122448979591836,-1.390620988725689,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.6530612244897959,-1.4080253534199092,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.6938775510204082,-1.4259142782393135,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.7346938775510203,-1.4442395617117498,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.7755102040816326,-1.4629582292356713,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.8163265306122448,-1.4820320142469867,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.8571428571428571,-1.5014268612448403,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.8979591836734693,-1.5211124621767724,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.9387755102040816,-1.5410618319168758,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.9795918367346939,-1.5612509247083117,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.0204081632653061,-1.5816582909717405,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.602264772396616,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.6230532324238256,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.644008318869524,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.183673469387755,-1.665116255369956,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.6863646584336012,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.2653061224489794,-1.7077423770940365,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.3061224489795917,-1.7292393524142096,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.346938775510204,-1.7508464943679045,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.3877551020408163,-1.7725555738971526,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.4285714285714284,-1.7943591282033042,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.4693877551020407,-1.8162503775683627,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.510204081632653,-1.8382231522191401,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.5510204081632653,-1.8602718279394492,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.5918367346938773,-1.8823912693055778,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.6326530612244896,-1.9045767795694069,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.673469387755102,-1.9268240563434942,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.7142857142857142,-1.9491291523552983,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.7551020408163265,-1.9714884406355493,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.7959183673469385,-1.9938985835902043,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.8367346938775508,-2.016356505478489,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.8775510204081631,-2.038859367882405,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.9183673469387754,-2.0614045478074625,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
1.9591836734693877,-2.0839896181012083,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
2.0,-2.1066123299165658,0.5714285714285714,-0.5714285714285714,1.0,0.0,6,111111,0,1
0.0,-1.2585034013605432,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.04081632653061224,-1.2593353494099349,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.08163265306122448,-1.261818858004315,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.12244897959183673,-1.26591781731614,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.16326530612244897,-1.2715748858904483,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.2040816326530612,-1.2787152778281974,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.24489795918367346,-1.2872512484944556,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.2857142857142857,-1.2970867192608604,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.32653061224489793,-1.308121576735715,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.36734693877551017,-1.320255335938274,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.4081632653061224,-1.333390018739523,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.44897959183673464,-1.347432232730298,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.4897959183673469,-1.3622945258889065,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.5306122448979591,-1.3778961396455731,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.5714285714285714,-1.3941632966841673,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.6122448979591836,-1.411029151990995,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.6530612244897959,-1.4284335166852151,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.6938775510204082,-1.4463224415046199,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.7346938775510203,-1.464647724977056,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.7755102040816326,-1.4833663925009772,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.8163265306122448,-1.5024401775122929,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.8571428571428571,-1.5218350245101466,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.8979591836734693,-1.5415206254420788,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.9387755102040816,-1.5614699951821818,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.9795918367346939,-1.5816590879736179,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.0204081632653061,-1.6020664542370466,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.622672935661922,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.6434613956891317,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.6644164821348302,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.183673469387755,-1.6855244186352623,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.7067728216989073,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.2653061224489794,-1.7281505403593427,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.3061224489795917,-1.7496475156795157,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.346938775510204,-1.7712546576332107,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.3877551020408163,-1.7929637371624587,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.4285714285714284,-1.8147672914686104,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.4693877551020407,-1.8366585408336689,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.510204081632653,-1.8586313154844463,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.5510204081632653,-1.8806799912047554,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.5918367346938773,-1.902799432570884,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.6326530612244896,-1.924984942834713,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.673469387755102,-1.9472322196088003,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.7142857142857142,-1.9695373156206044,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.7551020408163265,-1.9918966039008554,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.7959183673469385,-2.0143067468555103,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.8367346938775508,-2.0367646687437952,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.8775510204081631,-2.059267531147711,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.9183673469387754,-2.081812711072769,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
1.9591836734693877,-2.1043977813665147,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
2.0,-2.127020493181872,0.5918367346938775,-0.5918367346938775,1.0,0.0,6,111111,0,1
0.0,-1.2789115646258493,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.04081632653061224,-1.2797435126752408,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.08163265306122448,-1.282227021269621,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.12244897959183673,-1.2863259805814462,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.16326530612244897,-1.2919830491557542,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.2040816326530612,-1.2991234410935033,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.24489795918367346,-1.3076594117597615,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.2857142857142857,-1.3174948825261663,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.32653061224489793,-1.3285297400010212,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.36734693877551017,-1.34066349920358,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.4081632653061224,-1.353798182004829,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.44897959183673464,-1.3678403959956043,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.4897959183673469,-1.3827026891542125,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.5306122448979591,-1.398304302910879,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.5714285714285714,-1.4145714599494734,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.6122448979591836,-1.4314373152563011,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.6530612244897959,-1.4488416799505213,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.6938775510204082,-1.4667306047699258,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.7346938775510203,-1.485055888242362,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.7755102040816326,-1.5037745557662834,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.8163265306122448,-1.5228483407775988,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.8571428571428571,-1.5422431877754526,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.8979591836734693,-1.5619287887073847,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.9387755102040816,-1.581878158447488,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.9795918367346939,-1.6020672512389238,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.0204081632653061,-1.6224746175023528,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.6430810989272282,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.6638695589544379,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.6848246454001363,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.183673469387755,-1.7059325819005684,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.7271809849642135,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.2653061224489794,-1.7485587036246488,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.3061224489795917,-1.7700556789448219,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.346938775510204,-1.7916628208985168,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.3877551020408163,-1.8133719004277649,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.4285714285714284,-1.8351754547339163,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.4693877551020407,-1.8570667040989748,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.510204081632653,-1.8790394787497524,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.5510204081632653,-1.9010881544700613,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.5918367346938773,-1.9232075958361898,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.6326530612244896,-1.9453931061000191,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.673469387755102,-1.9676403828741065,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.7142857142857142,-1.9899454788859106,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.7551020408163265,-2.0123047671661616,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.7959183673469385,-2.0347149101208166,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.8367346938775508,-2.057172832009101,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.8775510204081631,-2.0796756944130173,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.9183673469387754,-2.102220874338075,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
1.9591836734693877,-2.1248059446318206,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
2.0,-2.147428656447178,0.6122448979591836,-0.6122448979591836,1.0,0.0,6,111111,0,1
0.0,-1.2993197278911555,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.04081632653061224,-1.300151675940547,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.08163265306122448,-1.3026351845349273,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.12244897959183673,-1.3067341438467523,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.16326530612244897,-1.3123912124210604,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.2040816326530612,-1.3195316043588097,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.24489795918367346,-1.3280675750250677,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.2857142857142857,-1.3379030457914725,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.32653061224489793,-1.3489379032663273,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.36734693877551017,-1.3610716624688863,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.4081632653061224,-1.3742063452701352,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.44897959183673464,-1.3882485592609104,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.4897959183673469,-1.4031108524195186,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.5306122448979591,-1.4187124661761852,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.5714285714285714,-1.4349796232147796,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.6122448979591836,-1.4518454785216073,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.6530612244897959,-1.4692498432158274,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.6938775510204082,-1.487138768035232,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.7346938775510203,-1.5054640515076683,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.7755102040816326,-1.5241827190315895,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.8163265306122448,-1.5432565040429052,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.8571428571428571,-1.5626513510407587,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.8979591836734693,-1.5823369519726909,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.9387755102040816,-1.602286321712794,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.9795918367346939,-1.6224754145042302,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.0204081632653061,-1.6428827807676587,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.6634892621925341,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.6842777222197438,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.7052328086654422,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.183673469387755,-1.7263407451658743,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.7475891482295194,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.2653061224489794,-1.7689668668899547,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.3061224489795917,-1.7904638422101278,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.346938775510204,-1.8120709841638227,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.3877551020408163,-1.8337800636930708,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.4285714285714284,-1.8555836179992227,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.4693877551020407,-1.8774748673642812,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.510204081632653,-1.8994476420150583,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.5510204081632653,-1.9214963177353677,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.5918367346938773,-1.9436157591014962,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.6326530612244896,-1.965801269365325,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.673469387755102,-1.9880485461394124,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.7142857142857142,-2.0103536421512165,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.7551020408163265,-2.0327129304314675,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.7959183673469385,-2.0551230733861225,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.8367346938775508,-2.077580995274407,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.8775510204081631,-2.100083857678323,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.9183673469387754,-2.1226290376033807,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
1.9591836734693877,-2.145214107897127,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
2.0,-2.167836819712484,0.6326530612244897,-0.6326530612244897,1.0,0.0,6,111111,0,1
0.0,-1.3197278911564616,0.6530612244897959,-0.6530612244897959,1.0,0.0,6,111111,0,1
0.04081632653061224,-1.320559839205853,0.6530612244897959,-0.6530612244897959,1.0,0.0,6,111111,0,1
0.08163265306122448,-1.3230433478002332,0.6530612244897959,-0.6530612244897959,1.0,0.0,6,111111,0,1
0.12244897959183673,-1.3271423071120585,0.6530612244897959,-0.6530612244897959,1.0,0.0,6,111111,0,1
