,ground_J=0,-J_term,M^2,N,J,Delta,Ms,ground,index
787456,-2.9387755102040827,-4.244897959183673,1.0,8.0,0.5306122448979591,1.469387755102041,0.0,-7.183673469387755,11111111
787712,-2.9387755102040822,-4.408163265306122,1.0,8.0,0.5510204081632653,1.469387755102041,0.0,-7.346938775510204,00000000
787968,-2.9387755102040813,-4.571428571428571,1.0,8.0,0.5714285714285714,1.469387755102041,0.0,-7.5102040816326525,11111111
788224,-2.9387755102040822,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.469387755102041,0.0,-7.6734693877551035,00000000
788480,-2.938775510204084,-4.897959183673469,1.0,8.0,0.6122448979591836,1.469387755102041,0.0,-7.836734693877553,11111111
788736,-2.9387755102040827,-5.061224489795918,1.0,8.0,0.6326530612244897,1.469387755102041,0.0,-8.0,11111111
788992,-2.9387755102040822,-5.224489795918367,1.0,8.0,0.6530612244897959,1.469387755102041,0.0,-8.16326530612245,00000000
789248,-2.938775510204084,-5.387755102040817,1.0,8.0,0.6734693877551021,1.469387755102041,0.0,-8.3265306122449,11111111
789504,-2.9387755102040805,-5.551020408163265,1.0,8.0,0.6938775510204082,1.469387755102041,0.0,-8.489795918367346,11111111
789760,-2.9387755102040827,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.469387755102041,0.0,-8.653061224489797,00000000
790016,-2.9387755102040827,-5.877551020408162,1.0,8.0,0.7346938775510203,1.469387755102041,0.0,-8.816326530612246,11111111
790272,-2.9387755102040827,-6.040816326530613,1.0,8.0,0.7551020408163265,1.469387755102041,0.0,-8.979591836734695,11111111
790528,-2.938775510204081,-6.204081632653061,1.0,8.0,0.7755102040816326,1.469387755102041,0.0,-9.142857142857142,11111111
790784,-2.9387755102040805,-6.367346938775508,1.0,8.0,0.7959183673469387,1.469387755102041,0.0,-9.30612244897959,11111111
791040,-2.9387755102040822,-6.530612244897957,1.0,8.0,0.8163265306122448,1.469387755102041,0.0,-9.469387755102039,11111111
791296,-2.9387755102040827,-6.693877551020408,1.0,8.0,0.836734693877551,1.469387755102041,0.0,-9.63265306122449,11111111
791552,-2.9387755102040827,-6.857142857142858,1.0,8.0,0.8571428571428571,1.469387755102041,0.0,-9.79591836734694,11111111
791808,-2.938775510204084,-7.020408163265307,1.0,8.0,0.8775510204081632,1.469387755102041,0.0,-9.959183673469392,00000000
792064,-2.9387755102040822,-7.183673469387754,1.0,8.0,0.8979591836734693,1.469387755102041,0.0,-10.122448979591836,11111111
792320,-2.9387755102040827,-7.3469387755102025,1.0,8.0,0.9183673469387754,1.469387755102041,0.0,-10.285714285714286,11111111
792576,-2.938775510204081,-7.5102040816326525,1.0,8.0,0.9387755102040816,1.469387755102041,0.0,-10.448979591836734,11111111
792832,-2.9387755102040822,-7.6734693877551035,1.0,8.0,0.9591836734693876,1.469387755102041,0.0,-10.612244897959183,11111111
793088,-2.9387755102040813,-7.83673469387755,1.0,8.0,0.979591836734694,1.469387755102041,0.0,-10.775510204081634,11111111
793344,-2.938775510204084,-8.0,1.0,8.0,1.0,1.469387755102041,0.0,-10.938775510204083,11111111
793600,-5.020408163265302,0.0,0.0,8.0,0.0,1.5102040816326532,1.0,-5.020408163265302,01010101
793856,-5.020408163265309,0.16326530612244894,0.0,8.0,0.020408163265306117,1.5102040816326532,1.0,-4.8571428571428585,10101010
794112,-5.020408163265306,0.32653061224489793,0.0,8.0,0.040816326530612235,1.5102040816326532,1.0,-4.6938775510204085,01010101
794368,-4.5374169840518555,-0.0,0.25,8.0,0.061224489795918366,1.5102040816326532,0.25,-4.5374169840518555,10000010
794624,-4.537416984051848,-0.0,0.25,8.0,0.08163265306122447,1.5102040816326532,0.25,-4.537416984051848,01000001
794882,-4.537416984051848,-0.0,0.25,8.0,0.1020408163265306,1.5102040816326532,0.25,-4.537416984051848,10100000
795136,-4.08839389713901,-0.4897959183673469,0.5625,8.0,0.12244897959183673,1.5102040816326532,0.0625,-4.578189815506357,11111011
795392,-4.08839389713901,-0.5714285714285714,0.5625,8.0,0.14285714285714285,1.5102040816326532,0.0625,-4.659822468567581,11111110
795648,-4.088393897139008,-0.6530612244897959,0.5625,8.0,0.16326530612244894,1.5102040816326532,0.0625,-4.741455121628805,00000010
795904,-4.088393897139014,-0.7346938775510203,0.5625,8.0,0.18367346938775508,1.5102040816326532,0.0625,-4.823087774690034,00010000
796160,-4.088393897139012,-0.8163265306122448,0.5625,8.0,0.2040816326530612,1.5102040816326532,0.0625,-4.904720427751257,11110111
796416,-4.088393897139012,-0.8979591836734693,0.5625,8.0,0.22448979591836726,1.5102040816326532,0.0625,-4.986353080812481,11101111
796672,-4.088393897139008,-0.979591836734694,0.5625,8.0,0.24489795918367346,1.5102040816326532,0.0625,-5.067985733873703,11110111
796928,-4.088393897139012,-1.0612244897959182,0.5625,8.0,0.26530612244897955,1.5102040816326532,0.0625,-5.1496183869349315,11111011
797185,-3.0204081632653064,-2.2857142857142856,1.0,8.0,0.2857142857142857,1.5102040816326532,0.0,-5.306122448979592,00000000
797440,-3.0204081632653077,-2.4489795918367343,1.0,8.0,0.3061224489795918,1.5102040816326532,0.0,-5.469387755102042,00000000
797696,-3.020408163265308,-2.6122448979591835,1.0,8.0,0.32653061224489793,1.5102040816326532,0.0,-5.632653061224492,00000000
797952,-3.0204081632653046,-2.7755102040816326,1.0,8.0,0.3469387755102041,1.5102040816326532,0.0,-5.795918367346937,11111111
798208,-3.0204081632653064,-2.9387755102040813,1.0,8.0,0.36734693877551017,1.5102040816326532,0.0,-5.959183673469387,00000000
798464,-3.0204081632653064,-3.1020408163265305,1.0,8.0,0.3877551020408163,1.5102040816326532,0.0,-6.122448979591838,11111111
798720,-3.0204081632653064,-3.2653061224489783,1.0,8.0,0.4081632653061224,1.5102040816326532,0.0,-6.285714285714287,00000000
798976,-3.0204081632653086,-3.4285714285714284,1.0,8.0,0.42857142857142855,1.5102040816326532,0.0,-6.448979591836737,00000000
799232,-3.0204081632653077,-3.591836734693877,1.0,8.0,0.4489795918367345,1.5102040816326532,0.0,-6.612244897959185,11111111
799488,-3.020408163265308,-3.7551020408163263,1.0,8.0,0.4693877551020408,1.5102040816326532,0.0,-6.775510204081634,00000000
799744,-3.020408163265308,-3.918367346938776,1.0,8.0,0.4897959183673469,1.5102040816326532,0.0,-6.938775510204081,11111111
800000,-3.0204081632653086,-4.081632653061225,1.0,8.0,0.5102040816326531,1.5102040816326532,0.0,-7.102040816326532,00000000
800256,-3.0204081632653086,-4.244897959183673,1.0,8.0,0.5306122448979591,1.5102040816326532,0.0,-7.265306122448982,00000000
800512,-3.020408163265309,-4.408163265306122,1.0,8.0,0.5510204081632653,1.5102040816326532,0.0,-7.428571428571431,00000000
800768,-3.0204081632653064,-4.571428571428571,1.0,8.0,0.5714285714285714,1.5102040816326532,0.0,-7.591836734693878,11111111
801024,-3.020408163265308,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.5102040816326532,0.0,-7.755102040816329,11111111
801280,-3.0204081632653077,-4.897959183673469,1.0,8.0,0.6122448979591836,1.5102040816326532,0.0,-7.918367346938775,11111111
801536,-3.020408163265308,-5.061224489795918,1.0,8.0,0.6326530612244897,1.5102040816326532,0.0,-8.081632653061224,00000000
801792,-3.0204081632653064,-5.224489795918367,1.0,8.0,0.6530612244897959,1.5102040816326532,0.0,-8.244897959183675,11111111
802048,-3.0204081632653077,-5.387755102040817,1.0,8.0,0.6734693877551021,1.5102040816326532,0.0,-8.408163265306124,11111111
802304,-3.0204081632653077,-5.551020408163265,1.0,8.0,0.6938775510204082,1.5102040816326532,0.0,-8.571428571428571,11111111
802560,-3.0204081632653064,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.5102040816326532,0.0,-8.734693877551019,11111111
802816,-3.0204081632653104,-5.877551020408162,1.0,8.0,0.7346938775510203,1.5102040816326532,0.0,-8.897959183673473,00000000
803072,-3.0204081632653064,-6.040816326530613,1.0,8.0,0.7551020408163265,1.5102040816326532,0.0,-9.06122448979592,11111111
803328,-3.020408163265305,-6.204081632653061,1.0,8.0,0.7755102040816326,1.5102040816326532,0.0,-9.224489795918366,11111111
803584,-3.0204081632653126,-6.367346938775508,1.0,8.0,0.7959183673469387,1.5102040816326532,0.0,-9.387755102040822,11111111
803840,-3.0204081632653064,-6.530612244897957,1.0,8.0,0.8163265306122448,1.5102040816326532,0.0,-9.551020408163264,11111111
804096,-3.020408163265305,-6.693877551020408,1.0,8.0,0.836734693877551,1.5102040816326532,0.0,-9.714285714285714,11111111
804352,-3.0204081632653077,-6.857142857142858,1.0,8.0,0.8571428571428571,1.5102040816326532,0.0,-9.877551020408164,00000000
804608,-3.0204081632653064,-7.020408163265307,1.0,8.0,0.8775510204081632,1.5102040816326532,0.0,-10.040816326530612,11111111
804864,-3.0204081632653086,-7.183673469387754,1.0,8.0,0.8979591836734693,1.5102040816326532,0.0,-10.204081632653065,11111111
805120,-3.020408163265308,-7.3469387755102025,1.0,8.0,0.9183673469387754,1.5102040816326532,0.0,-10.367346938775512,11111111
805376,-3.0204081632653064,-7.5102040816326525,1.0,8.0,0.9387755102040816,1.5102040816326532,0.0,-10.530612244897961,11111111
805632,-3.0204081632653064,-7.6734693877551035,1.0,8.0,0.9591836734693876,1.5102040816326532,0.0,-10.693877551020408,00000000
805888,-3.0204081632653064,-7.83673469387755,1.0,8.0,0.979591836734694,1.5102040816326532,0.0,-10.857142857142858,11111111
806144,-3.020408163265308,-8.0,1.0,8.0,1.0,1.5102040816326532,0.0,-11.020408163265307,11111111
806400,-5.102040816326531,0.0,0.0,8.0,0.0,1.5510204081632653,1.0,-5.102040816326531,10101010
806656,-5.1020408163265305,0.16326530612244894,0.0,8.0,0.020408163265306117,1.5510204081632653,1.0,-4.938775510204081,10101010
806912,-5.102040816326533,0.32653061224489793,0.0,8.0,0.040816326530612235,1.5510204081632653,1.0,-4.775510204081635,01010101
807168,-4.613102354749678,-0.0,0.25,8.0,0.061224489795918366,1.5510204081632653,0.25,-4.613102354749678,01000001
807424,-4.613102354749676,-0.0,0.25,8.0,0.08163265306122447,1.5510204081632653,0.25,-4.613102354749676,01111101
807680,-4.613102354749675,-0.0,0.25,8.0,0.1020408163265306,1.5510204081632653,0.25,-4.613102354749675,00000101
807936,-4.158286579527071,-0.4897959183673469,0.5625,8.0,0.12244897959183673,1.5510204081632653,0.0625,-4.648082497894419,01000000
808192,-4.158286579527071,-0.5714285714285714,0.5625,8.0,0.14285714285714285,1.5510204081632653,0.0625,-4.729715150955641,01000000
808448,-4.158286579527076,-0.6530612244897959,0.5625,8.0,0.16326530612244894,1.5510204081632653,0.0625,-4.8113478040168705,01111111
808704,-4.158286579527074,-0.7346938775510203,0.5625,8.0,0.18367346938775508,1.5510204081632653,0.0625,-4.892980457078092,11111011
808960,-4.158286579527074,-0.8163265306122448,0.5625,8.0,0.2040816326530612,1.5510204081632653,0.0625,-4.974613110139318,00001000
809216,-4.158286579527071,-0.8979591836734693,0.5625,8.0,0.22448979591836726,1.5510204081632653,0.0625,-5.0562457632005415,00000100
809472,-4.158286579527072,-0.979591836734694,0.5625,8.0,0.24489795918367346,1.5510204081632653,0.0625,-5.137878416261766,00001000
809728,-3.1020408163265314,-2.1224489795918364,1.0,8.0,0.26530612244897955,1.5510204081632653,0.0,-5.224489795918368,00000000
809984,-3.1020408163265314,-2.2857142857142856,1.0,8.0,0.2857142857142857,1.5510204081632653,0.0,-5.387755102040817,11111111
810240,-3.1020408163265314,-2.4489795918367343,1.0,8.0,0.3061224489795918,1.5510204081632653,0.0,-5.551020408163266,00000000
810496,-3.10204081632653,-2.6122448979591835,1.0,8.0,0.32653061224489793,1.5510204081632653,0.0,-5.7142857142857135,11111111
810752,-3.1020408163265314,-2.7755102040816326,1.0,8.0,0.3469387755102041,1.5510204081632653,0.0,-5.8775510204081645,11111111
811008,-3.1020408163265314,-2.9387755102040813,1.0,8.0,0.36734693877551017,1.5510204081632653,0.0,-6.040816326530613,11111111
811264,-3.1020408163265336,-3.1020408163265305,1.0,8.0,0.3877551020408163,1.5510204081632653,0.0,-6.204081632653066,00000000
811520,-3.1020408163265323,-3.2653061224489783,1.0,8.0,0.4081632653061224,1.5510204081632653,0.0,-6.367346938775513,11111111
811776,-3.1020408163265314,-3.4285714285714284,1.0,8.0,0.42857142857142855,1.5510204081632653,0.0,-6.530612244897959,11111111
812032,-3.1020408163265305,-3.591836734693877,1.0,8.0,0.4489795918367345,1.5510204081632653,0.0,-6.693877551020408,11111111
812288,-3.1020408163265314,-3.7551020408163263,1.0,8.0,0.4693877551020408,1.5510204081632653,0.0,-6.857142857142858,11111111
812544,-3.1020408163265305,-3.918367346938776,1.0,8.0,0.4897959183673469,1.5510204081632653,0.0,-7.020408163265307,11111111
812800,-3.1020408163265314,-4.081632653061225,1.0,8.0,0.5102040816326531,1.5510204081632653,0.0,-7.183673469387755,00000000
813056,-3.102040816326532,-4.244897959183673,1.0,8.0,0.5306122448979591,1.5510204081632653,0.0,-7.346938775510205,11111111
813312,-3.1020408163265336,-4.408163265306122,1.0,8.0,0.5510204081632653,1.5510204081632653,0.0,-7.510204081632656,00000000
813568,-3.102040816326532,-4.571428571428571,1.0,8.0,0.5714285714285714,1.5510204081632653,0.0,-7.673469387755103,11111111
813824,-3.102040816326533,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.5510204081632653,0.0,-7.8367346938775535,11111111
814080,-3.1020408163265314,-4.897959183673469,1.0,8.0,0.6122448979591836,1.5510204081632653,0.0,-8.0,00000000
814336,-3.1020408163265327,-5.061224489795918,1.0,8.0,0.6326530612244897,1.5510204081632653,0.0,-8.163265306122451,11111111
814592,-3.1020408163265314,-5.224489795918367,1.0,8.0,0.6530612244897959,1.5510204081632653,0.0,-8.326530612244897,11111111
814848,-3.102040816326532,-5.387755102040817,1.0,8.0,0.6734693877551021,1.5510204081632653,0.0,-8.489795918367347,00000000
815104,-3.1020408163265314,-5.551020408163265,1.0,8.0,0.6938775510204082,1.5510204081632653,0.0,-8.653061224489797,11111111
815360,-3.1020408163265314,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.5510204081632653,0.0,-8.816326530612244,11111111
815616,-3.1020408163265323,-5.877551020408162,1.0,8.0,0.7346938775510203,1.5510204081632653,0.0,-8.979591836734695,11111111
815872,-3.1020408163265314,-6.040816326530613,1.0,8.0,0.7551020408163265,1.5510204081632653,0.0,-9.142857142857142,11111111
816128,-3.1020408163265336,-6.204081632653061,1.0,8.0,0.7755102040816326,1.5510204081632653,0.0,-9.306122448979595,00000000
816384,-3.1020408163265305,-6.367346938775508,1.0,8.0,0.7959183673469387,1.5510204081632653,0.0,-9.469387755102039,11111111
816640,-3.10204081632653,-6.530612244897957,1.0,8.0,0.8163265306122448,1.5510204081632653,0.0,-9.632653061224488,11111111
816896,-3.1020408163265314,-6.693877551020408,1.0,8.0,0.836734693877551,1.5510204081632653,0.0,-9.79591836734694,11111111
817152,-3.1020408163265314,-6.857142857142858,1.0,8.0,0.8571428571428571,1.5510204081632653,0.0,-9.959183673469388,00000000
817408,-3.1020408163265305,-7.020408163265307,1.0,8.0,0.8775510204081632,1.5510204081632653,0.0,-10.122448979591836,00000000
817664,-3.1020408163265336,-7.183673469387754,1.0,8.0,0.8979591836734693,1.5510204081632653,0.0,-10.285714285714286,00000000
817920,-3.1020408163265336,-7.3469387755102025,1.0,8.0,0.9183673469387754,1.5510204081632653,0.0,-10.448979591836736,11111111
818176,-3.1020408163265323,-7.5102040816326525,1.0,8.0,0.9387755102040816,1.5510204081632653,0.0,-10.612244897959183,00000000
818432,-3.102040816326532,-7.6734693877551035,1.0,8.0,0.9591836734693876,1.5510204081632653,0.0,-10.775510204081634,11111111
818688,-3.102040816326533,-7.83673469387755,1.0,8.0,0.979591836734694,1.5510204081632653,0.0,-10.938775510204083,11111111
818944,-3.1020408163265314,-8.0,1.0,8.0,1.0,1.5510204081632653,0.0,-11.102040816326532,00000000
819200,-5.183673469387755,0.0,0.0,8.0,0.0,1.591836734693877,1.0,-5.183673469387755,01010101
819456,-5.183673469387755,0.16326530612244894,0.0,8.0,0.020408163265306117,1.591836734693877,1.0,-5.020408163265306,01010101
819712,-5.183673469387757,0.32653061224489793,0.0,8.0,0.040816326530612235,1.591836734693877,1.0,-4.8571428571428585,10101010
819968,-5.183673469387758,0.4897959183673469,0.0,8.0,0.061224489795918366,1.591836734693877,1.0,-4.693877551020411,10101010
820224,-4.688910049651468,-0.0,0.25,8.0,0.08163265306122447,1.591836734693877,0.25,-4.688910049651468,10000010
820480,-4.688910049651463,-0.0,0.25,8.0,0.1020408163265306,1.591836734693877,0.25,-4.688910049651463,00001010
820736,-4.2283641627100685,-0.4897959183673469,0.5625,8.0,0.12244897959183673,1.591836734693877,0.0625,-4.718160081077415,00100000
820992,-4.22836416271007,-0.5714285714285714,0.5625,8.0,0.14285714285714285,1.591836734693877,0.0625,-4.7997927341386415,10111111
821248,-4.2283641627100685,-0.6530612244897959,0.5625,8.0,0.16326530612244894,1.591836734693877,0.0625,-4.881425387199865,00000001
821504,-4.22836416271007,-0.7346938775510203,0.5625,8.0,0.18367346938775508,1.591836734693877,0.0625,-4.963058040261091,00100000
821760,-4.228364162710071,-0.8163265306122448,0.5625,8.0,0.2040816326530612,1.591836734693877,0.0625,-5.044690693322316,00000010
822016,-4.2283641627100685,-0.8979591836734693,0.5625,8.0,0.22448979591836726,1.591836734693877,0.0625,-5.126323346383539,10000000
822274,-4.2283641627100685,-0.979591836734694,0.5625,8.0,0.24489795918367346,1.591836734693877,0.0625,-5.207955999444764,11111101
822529,-3.183673469387754,-2.1224489795918364,1.0,8.0,0.26530612244897955,1.591836734693877,0.0,-5.306122448979592,11111111
822784,-3.183673469387754,-2.2857142857142856,1.0,8.0,0.2857142857142857,1.591836734693877,0.0,-5.469387755102041,11111111
823040,-3.1836734693877573,-2.4489795918367343,1.0,8.0,0.3061224489795918,1.591836734693877,0.0,-5.632653061224492,11111111
823296,-3.183673469387758,-2.6122448979591835,1.0,8.0,0.32653061224489793,1.591836734693877,0.0,-5.7959183673469425,00000000
823552,-3.1836734693877577,-2.7755102040816326,1.0,8.0,0.3469387755102041,1.591836734693877,0.0,-5.95918367346939,00000000
823808,-3.1836734693877538,-2.9387755102040813,1.0,8.0,0.36734693877551017,1.591836734693877,0.0,-6.122448979591836,11111111
824065,-3.1836734693877555,-3.1020408163265305,1.0,8.0,0.3877551020408163,1.591836734693877,0.0,-6.285714285714287,00000000
824320,-3.1836734693877564,-3.2653061224489783,1.0,8.0,0.4081632653061224,1.591836734693877,0.0,-6.4489795918367365,11111111
824576,-3.1836734693877555,-3.4285714285714284,1.0,8.0,0.42857142857142855,1.591836734693877,0.0,-6.612244897959183,11111111
824832,-3.183673469387758,-3.591836734693877,1.0,8.0,0.4489795918367345,1.591836734693877,0.0,-6.775510204081637,00000000
825088,-3.1836734693877573,-3.7551020408163263,1.0,8.0,0.4693877551020408,1.591836734693877,0.0,-6.938775510204081,11111111
825344,-3.1836734693877595,-3.918367346938776,1.0,8.0,0.4897959183673469,1.591836734693877,0.0,-7.102040816326536,00000000
825601,-3.1836734693877546,-4.081632653061225,1.0,8.0,0.5102040816326531,1.591836734693877,0.0,-7.2653061224489806,00000000
825856,-3.1836734693877564,-4.244897959183673,1.0,8.0,0.5306122448979591,1.591836734693877,0.0,-7.428571428571429,11111111
826112,-3.1836734693877555,-4.408163265306122,1.0,8.0,0.5510204081632653,1.591836734693877,0.0,-7.591836734693878,00000000
826368,-3.1836734693877538,-4.571428571428571,1.0,8.0,0.5714285714285714,1.591836734693877,0.0,-7.755102040816325,11111111
826624,-3.183673469387758,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.591836734693877,0.0,-7.918367346938778,11111111
826880,-3.1836734693877564,-4.897959183673469,1.0,8.0,0.6122448979591836,1.591836734693877,0.0,-8.081632653061224,11111111
827136,-3.1836734693877564,-5.061224489795918,1.0,8.0,0.6326530612244897,1.591836734693877,0.0,-8.244897959183675,00000000
827392,-3.1836734693877546,-5.224489795918367,1.0,8.0,0.6530612244897959,1.591836734693877,0.0,-8.408163265306122,11111111
827648,-3.1836734693877577,-5.387755102040817,1.0,8.0,0.6734693877551021,1.591836734693877,0.0,-8.571428571428571,00000000
827904,-3.1836734693877555,-5.551020408163265,1.0,8.0,0.6938775510204082,1.591836734693877,0.0,-8.734693877551019,11111111
828160,-3.1836734693877546,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.591836734693877,0.0,-8.897959183673466,11111111
828416,-3.1836734693877564,-5.877551020408162,1.0,8.0,0.7346938775510203,1.591836734693877,0.0,-9.06122448979592,11111111
828672,-3.183673469387754,-6.040816326530613,1.0,8.0,0.7551020408163265,1.591836734693877,0.0,-9.224489795918366,11111111
828928,-3.1836734693877564,-6.204081632653061,1.0,8.0,0.7755102040816326,1.591836734693877,0.0,-9.387755102040817,11111111
829184,-3.183673469387754,-6.367346938775508,1.0,8.0,0.7959183673469387,1.591836734693877,0.0,-9.551020408163264,11111111
829440,-3.1836734693877546,-6.530612244897957,1.0,8.0,0.8163265306122448,1.591836734693877,0.0,-9.714285714285714,11111111
829696,-3.1836734693877564,-6.693877551020408,1.0,8.0,0.836734693877551,1.591836734693877,0.0,-9.877551020408164,00000000
829952,-3.1836734693877555,-6.857142857142858,1.0,8.0,0.8571428571428571,1.591836734693877,0.0,-10.040816326530612,00000000
830208,-3.1836734693877564,-7.020408163265307,1.0,8.0,0.8775510204081632,1.591836734693877,0.0,-10.204081632653065,11111111
830464,-3.1836734693877546,-7.183673469387754,1.0,8.0,0.8979591836734693,1.591836734693877,0.0,-10.367346938775508,11111111
830720,-3.1836734693877577,-7.3469387755102025,1.0,8.0,0.9183673469387754,1.591836734693877,0.0,-10.530612244897961,00000000
830976,-3.1836734693877546,-7.5102040816326525,1.0,8.0,0.9387755102040816,1.591836734693877,0.0,-10.693877551020408,11111111
831232,-3.183673469387754,-7.6734693877551035,1.0,8.0,0.9591836734693876,1.591836734693877,0.0,-10.857142857142856,11111111
831488,-3.1836734693877564,-7.83673469387755,1.0,8.0,0.979591836734694,1.591836734693877,0.0,-11.020408163265307,00000000
831744,-3.1836734693877577,-8.0,1.0,8.0,1.0,1.591836734693877,0.0,-11.183673469387758,11111111
832000,-5.2653061224489806,0.0,0.0,8.0,0.0,1.6326530612244896,1.0,-5.2653061224489806,01010101
832256,-5.2653061224489806,0.16326530612244894,0.0,8.0,0.020408163265306117,1.6326530612244896,1.0,-5.1020408163265305,10101010
832512,-5.265306122448981,0.32653061224489793,0.0,8.0,0.040816326530612235,1.6326530612244896,1.0,-4.938775510204083,01010101
832768,-5.265306122448981,0.4897959183673469,0.0,8.0,0.061224489795918366,1.6326530612244896,1.0,-4.775510204081635,10101010
833024,-4.764836051733057,-0.0,0.25,8.0,0.08163265306122447,1.6326530612244896,0.25,-4.764836051733057,01000001
833280,-4.764836051733054,-0.0,0.25,8.0,0.1020408163265306,1.6326530612244896,0.25,-4.764836051733054,11101011
833536,-4.2986168879956725,-0.4897959183673469,0.5625,8.0,0.12244897959183673,1.6326530612244896,0.0625,-4.788412806363019,11101111
833792,-4.2986168879956725,-0.5714285714285714,0.5625,8.0,0.14285714285714285,1.6326530612244896,0.0625,-4.870045459424245,01000000
834048,-4.298616887995678,-0.6530612244897959,0.5625,8.0,0.16326530612244894,1.6326530612244896,0.0625,-4.951678112485474,11111101
834304,-4.2986168879956725,-0.7346938775510203,0.5625,8.0,0.18367346938775508,1.6326530612244896,0.0625,-5.033310765546693,10000000
834560,-4.2986168879956725,-0.8163265306122448,0.5625,8.0,0.2040816326530612,1.6326530612244896,0.0625,-5.1149434186079175,00001000
834816,-4.298616887995674,-0.8979591836734693,0.5625,8.0,0.22448979591836726,1.6326530612244896,0.0625,-5.196576071669144,00100000
835072,-4.2986168879956725,-0.979591836734694,0.5625,8.0,0.24489795918367346,1.6326530612244896,0.0625,-5.2782087247303675,11111101
835328,-3.26530612244898,-2.1224489795918364,1.0,8.0,0.26530612244897955,1.6326530612244896,0.0,-5.387755102040817,11111111
835584,-3.26530612244898,-2.2857142857142856,1.0,8.0,0.2857142857142857,1.6326530612244896,0.0,-5.551020408163266,11111111
835840,-3.265306122448982,-2.4489795918367343,1.0,8.0,0.3061224489795918,1.6326530612244896,0.0,-5.714285714285716,00000000
836096,-3.2653061224489828,-2.6122448979591835,1.0,8.0,0.32653061224489793,1.6326530612244896,0.0,-5.877551020408165,00000000
836352,-3.265306122448981,-2.7755102040816326,1.0,8.0,0.3469387755102041,1.6326530612244896,0.0,-6.040816326530613,11111111
836608,-3.2653061224489783,-2.9387755102040813,1.0,8.0,0.36734693877551017,1.6326530612244896,0.0,-6.204081632653061,11111111
836864,-3.2653061224489783,-3.1020408163265305,1.0,8.0,0.3877551020408163,1.6326530612244896,0.0,-6.367346938775509,11111111
837120,-3.26530612244898,-3.2653061224489783,1.0,8.0,0.4081632653061224,1.6326530612244896,0.0,-6.530612244897959,11111111
837376,-3.2653061224489814,-3.4285714285714284,1.0,8.0,0.42857142857142855,1.6326530612244896,0.0,-6.6938775510204085,00000000
837632,-3.26530612244898,-3.591836734693877,1.0,8.0,0.4489795918367345,1.6326530612244896,0.0,-6.857142857142858,11111111
837888,-3.26530612244898,-3.7551020408163263,1.0,8.0,0.4693877551020408,1.6326530612244896,0.0,-7.020408163265308,11111111
838144,-3.26530612244898,-3.918367346938776,1.0,8.0,0.4897959183673469,1.6326530612244896,0.0,-7.183673469387755,11111111
838400,-3.265306122448981,-4.081632653061225,1.0,8.0,0.5102040816326531,1.6326530612244896,0.0,-7.346938775510206,11111111
838656,-3.265306122448982,-4.244897959183673,1.0,8.0,0.5306122448979591,1.6326530612244896,0.0,-7.510204081632653,00000000
838912,-3.26530612244898,-4.408163265306122,1.0,8.0,0.5510204081632653,1.6326530612244896,0.0,-7.6734693877551035,00000000
839168,-3.265306122448981,-4.571428571428571,1.0,8.0,0.5714285714285714,1.6326530612244896,0.0,-7.836734693877553,11111111
839424,-3.26530612244898,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.6326530612244896,0.0,-8.0,00000000
839680,-3.265306122448982,-4.897959183673469,1.0,8.0,0.6122448979591836,1.6326530612244896,0.0,-8.163265306122451,11111111
839936,-3.265306122448981,-5.061224489795918,1.0,8.0,0.6326530612244897,1.6326530612244896,0.0,-8.326530612244897,11111111
840192,-3.2653061224489823,-5.224489795918367,1.0,8.0,0.6530612244897959,1.6326530612244896,0.0,-8.48979591836735,11111111
840448,-3.2653061224489828,-5.387755102040817,1.0,8.0,0.6734693877551021,1.6326530612244896,0.0,-8.653061224489797,11111111
840704,-3.26530612244898,-5.551020408163265,1.0,8.0,0.6938775510204082,1.6326530612244896,0.0,-8.816326530612246,11111111
840960,-3.2653061224489814,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.6326530612244896,0.0,-8.979591836734695,00000000
841216,-3.2653061224489783,-5.877551020408162,1.0,8.0,0.7346938775510203,1.6326530612244896,0.0,-9.142857142857142,11111111
841472,-3.2653061224489814,-6.040816326530613,1.0,8.0,0.7551020408163265,1.6326530612244896,0.0,-9.306122448979592,00000000
841728,-3.265306122448983,-6.204081632653061,1.0,8.0,0.7755102040816326,1.6326530612244896,0.0,-9.469387755102042,11111111
841984,-3.265306122448981,-6.367346938775508,1.0,8.0,0.7959183673469387,1.6326530612244896,0.0,-9.632653061224492,11111111
842240,-3.26530612244898,-6.530612244897957,1.0,8.0,0.8163265306122448,1.6326530612244896,0.0,-9.79591836734694,00000000
842496,-3.26530612244898,-6.693877551020408,1.0,8.0,0.836734693877551,1.6326530612244896,0.0,-9.959183673469388,11111111
